genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold1041,C_amplexicaulis_vs_S_parvula: 94,9243438,9473318,7617,7686,3_7130,3_7199,55,8894590,9121346,47632,47689,0_14612,0_14669,55,+,8894590,9121346,47632,47689,0_14612,0_14669
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold120,C_amplexicaulis_vs_S_parvula: 87,3443143,5174548,6105,6568,3_5618,3_6081,362,26093,1885031,28269,28693,0_17310,0_17734,362,+,26093,1885031,28269,28693,0_17310,0_17734
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold120,C_amplexicaulis_vs_S_parvula: 90,5201726,7640295,6579,7187,3_6092,3_6700,484,1905895,4473837,28701,29285,0_17742,0_18326,484,+,1905895,4473837,28701,29285,0_17742,0_18326
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold33,C_amplexicaulis_vs_S_parvula: 93,7656684,9613320,7190,7735,3_6703,3_7248,429,6144,2014738,9392,9882,0_29703,0_30193,429,+,6144,2014738,9392,9882,0_29703,0_30193
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold36,C_amplexicaulis_vs_S_parvula: 80,1017,320858,5372,5418,3_4885,3_4931,19,522113,1067654,10327,10368,0_30672,0_30713,19,+,522113,1067654,10327,10368,0_30672,0_30713
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold436,C_amplexicaulis_vs_S_parvula: 95,9475840,9613320,7688,7735,3_7201,3_7248,39,409,162225,34893,34938,0_32282,0_32327,39,+,409,162225,34893,34938,0_32282,0_32327
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold58,C_amplexicaulis_vs_S_parvula: 81,1017,1319871,5372,5590,3_4885,3_5103,127,1395889,2748192,14619,14805,0_35785,0_35971,127,+,1395889,2748192,14619,14805,0_35785,0_35971
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold76,C_amplexicaulis_vs_S_parvula: 83,1012123,3685995,5531,6164,3_5044,3_5677,484,2175656,5340448,17589,18223,0_40134,0_40768,484,+,2175656,5340448,17589,18223,0_40134,0_40768
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold77,C_amplexicaulis_vs_S_parvula: 86,2981970,3403570,5990,6092,3_5503,3_5605,76,5143,462703,18765,18859,0_41310,0_41404,76,+,5143,462703,18765,18859,0_41310,0_41404
S_parvula,C_amplexicaulis,ch2-4,Caul_scaffold85,C_amplexicaulis_vs_S_parvula: 85,2533981,2969026,5867,5989,3_5380,3_5502,110,433499,918788,20387,20520,0_43180,0_43313,110,+,433499,918788,20387,20520,0_43180,0_43313
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold1039,C_amplexicaulis_vs_S_parvula: 111,3608560,6750504,8855,9681,3_8303,3_9129,677,2593504,5905653,42869,43671,0_9843,0_10645,677,+,2593504,5905653,42869,43671,0_9843,0_10645
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold1039,C_amplexicaulis_vs_S_parvula: 121,6824460,7851164,9704,9926,3_9152,3_9374,180,5970187,7104153,43689,43913,0_10663,0_10887,180,+,5970187,7104153,43689,43913,0_10663,0_10887
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold1041,C_amplexicaulis_vs_S_parvula: 122,7143002,7296568,9778,9811,3_9226,3_9259,25,8248981,8440770,47498,47534,0_14478,0_14514,25,+,8248981,8440770,47498,47534,0_14478,0_14514
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold105,C_amplexicaulis_vs_S_parvula: 117,4711944,5005355,9141,9227,3_8589,3_8675,72,409,295117,26028,26110,0_14670,0_14752,72,+,409,295117,26028,26110,0_14670,0_14752
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold188,C_amplexicaulis_vs_S_parvula: 102,1316,71462,7801,7825,3_7249,3_7273,20,5408,87214,29666,29690,0_20115,0_20139,20,+,5408,87214,29666,29690,0_20115,0_20139
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold214,C_amplexicaulis_vs_S_parvula: 109,3296766,3338849,8767,8776,3_8215,3_8224,10,0,52043,32264,32273,0_23414,0_23423,10,+,0,52043,32264,32273,0_23414,0_23423
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold23,C_amplexicaulis_vs_S_parvula: 108,3250334,3605566,8756,8853,3_8204,3_8301,64,387,277005,6715,6789,0_24541,0_24615,64,+,387,277005,6715,6789,0_24541,0_24615
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold51,C_amplexicaulis_vs_S_parvula: 118,5015348,6209795,9228,9540,3_8676,3_8988,253,455229,1768371,12831,13133,0_33992,0_34294,253,+,455229,1768371,12831,13133,0_33992,0_34294
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold53,C_amplexicaulis_vs_S_parvula: 119,6266077,7139899,9556,9776,3_9004,3_9224,165,3592,872419,13790,13983,0_34953,0_35146,165,+,3592,872419,13790,13983,0_34953,0_35146
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold76,C_amplexicaulis_vs_S_parvula: 114,4326864,4523522,9045,9091,3_8493,3_8539,32,6238681,6439304,18382,18424,0_40927,0_40969,32,+,6238681,6439304,18382,18424,0_40927,0_40969
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold76,C_amplexicaulis_vs_S_parvula: 116,4564662,4711296,9102,9140,3_8550,3_8588,36,6483539,6627748,18435,18472,0_40980,0_41017,36,+,6483539,6627748,18435,18472,0_40980,0_41017
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold76,C_amplexicaulis_vs_S_parvula: 123,7297538,7871611,9812,9928,3_9260,3_9376,93,5351418,6000076,18225,18343,0_40770,0_40888,93,+,5351418,6000076,18225,18343,0_40770,0_40888
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold78,C_amplexicaulis_vs_S_parvula: 105,2034945,2523170,8396,8542,3_7844,3_7990,124,2821806,3366406,19478,19624,0_42023,0_42169,124,+,2821806,3366406,19478,19624,0_42023,0_42169
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold78,C_amplexicaulis_vs_S_parvula: 107,2562920,3558417,8553,8836,3_8001,3_8284,230,3414420,4491834,19636,19908,0_42181,0_42453,230,+,3414420,4491834,19636,19908,0_42181,0_42453
S_parvula,C_amplexicaulis,ch3-1,Caul_scaffold78,C_amplexicaulis_vs_S_parvula: 112,3820702,4265082,8915,9028,3_8363,3_8476,94,4736655,5245784,19978,20088,0_42523,0_42633,94,+,4736655,5245784,19978,20088,0_42523,0_42633
S_parvula,C_amplexicaulis,ch3-2,Caul_scaffold1039,C_amplexicaulis_vs_S_parvula: 127,652,979023,9943,10143,3_9380,3_9580,141,7126324,8216931,43917,44106,0_10891,0_11080,141,+,7126324,8216931,43917,44106,0_10891,0_11080
S_parvula,C_amplexicaulis,ch3-2,Caul_scaffold13,C_amplexicaulis_vs_S_parvula: 129,991845,1186902,10145,10183,3_9582,3_9620,19,732641,994396,4853,4889,0_18562,0_18598,19,+,732641,994396,4853,4889,0_18562,0_18598
S_parvula,C_amplexicaulis,ch3-2,Caul_scaffold26,C_amplexicaulis_vs_S_parvula: 128,202438,1186902,9983,10183,3_9420,3_9620,136,13603,1269130,7931,8131,0_25793,0_25993,136,+,13603,1269130,7931,8131,0_25793,0_25993
S_parvula,C_amplexicaulis,ch3-2,Caul_scaffold76,C_amplexicaulis_vs_S_parvula: 126,652,193300,9943,9982,3_9380,3_9419,30,6004461,6200060,18344,18379,0_40889,0_40924,30,+,6004461,6200060,18344,18379,0_40889,0_40924
S_parvula,C_amplexicaulis,ch3-3,Caul_scaffold101,C_amplexicaulis_vs_S_parvula: 131,186677,878217,10229,10329,3_9658,3_9758,20,944735,1698009,24923,24976,0_852,0_905,20,+,944735,1698009,24923,24976,0_852,0_905
S_parvula,C_amplexicaulis,ch3-3,Caul_scaffold26,C_amplexicaulis_vs_S_parvula: 130,124409,330047,10218,10247,3_9647,3_9676,13,1304870,1863499,8134,8169,0_25996,0_26031,13,+,1304870,1863499,8134,8169,0_25996,0_26031
S_parvula,C_amplexicaulis,ch3-3,Caul_scaffold48,C_amplexicaulis_vs_S_parvula: 133,606743,1056691,10286,10346,3_9715,3_9775,7,90314,754949,12600,12641,0_33357,0_33398,7,+,90314,754949,12600,12641,0_33357,0_33398
S_parvula,C_amplexicaulis,ch3-4,Caul_scaffold110,C_amplexicaulis_vs_S_parvula: 134,31369,90482,10386,10399,3_9806,3_9819,5,186505,247084,28090,28110,0_16980,0_17000,5,+,186505,247084,28090,28110,0_16980,0_17000
S_parvula,C_amplexicaulis,ch3-5,Caul_scaffold190,C_amplexicaulis_vs_S_parvula: 139,1212851,2740317,10577,10817,3_9995,3_10235,94,5125991,6537916,31974,32146,0_22562,0_22734,94,+,5125991,6537916,31974,32146,0_22562,0_22734
S_parvula,C_amplexicaulis,ch3-5,Caul_scaffold190,C_amplexicaulis_vs_S_parvula: 145,2886091,3073265,10845,10884,3_10263,3_10302,23,6686283,6872338,32172,32204,0_22760,0_22792,23,+,6686283,6872338,32172,32204,0_22760,0_22792
S_parvula,C_amplexicaulis,ch3-5,Caul_scaffold26,C_amplexicaulis_vs_S_parvula: 140,2159130,2237473,10714,10728,3_10132,3_10146,9,4434980,4487473,8651,8661,0_26513,0_26523,9,+,4434980,4487473,8651,8661,0_26513,0_26523
S_parvula,C_amplexicaulis,ch3-5,Caul_scaffold26,C_amplexicaulis_vs_S_parvula: 142,2777920,2880454,10822,10843,3_10240,3_10261,18,3929323,4084254,8563,8592,0_26425,0_26454,18,+,3929323,4084254,8563,8592,0_26425,0_26454
S_parvula,C_amplexicaulis,ch3-6,Caul_scaffold190,C_amplexicaulis_vs_S_parvula: 147,6902,39808,10895,10904,3_10303,3_10312,7,6883484,6915771,32205,32212,0_22793,0_22800,7,+,6883484,6915771,32205,32212,0_22793,0_22800
S_parvula,C_amplexicaulis,ch3-6,Caul_scaffold26,C_amplexicaulis_vs_S_parvula: 149,93037,147608,10917,10927,3_10325,3_10335,8,3563926,3639796,8495,8504,0_26357,0_26366,8,+,3563926,3639796,8495,8504,0_26357,0_26366
S_parvula,C_amplexicaulis,ch3-6,Caul_scaffold79,C_amplexicaulis_vs_S_parvula: 155,1107171,1513415,11143,11235,3_10551,3_10643,74,1855,430580,20089,20180,0_42634,0_42725,74,+,1855,430580,20089,20180,0_42634,0_42725
S_parvula,C_amplexicaulis,ch3-6,Caul_scaffold93,C_amplexicaulis_vs_S_parvula: 152,747491,824601,11066,11076,3_10474,3_10484,11,280101,377252,20783,20795,0_43674,0_43686,11,+,280101,377252,20783,20795,0_43674,0_43686
S_parvula,C_amplexicaulis,ch3-6,Caul_scaffold95,C_amplexicaulis_vs_S_parvula: 151,251164,1091539,10950,11137,3_10358,3_10545,125,5586429,6450547,23227,23389,0_46118,0_46280,125,+,5586429,6450547,23227,23389,0_46118,0_46280
S_parvula,C_amplexicaulis,ch3-6,Caul_scaffold95,C_amplexicaulis_vs_S_parvula: 156,1202013,1548718,11161,11250,3_10569,3_10658,67,6547377,6957321,23412,23497,0_46303,0_46388,67,+,6547377,6957321,23412,23497,0_46303,0_46388
S_parvula,C_amplexicaulis,ch4-1,Caul_scaffold1039,C_amplexicaulis_vs_S_parvula: 159,18938,1040843,11290,11505,3_10667,3_10882,147,4487,976361,42404,42602,0_9378,0_9576,147,+,4487,976361,42404,42602,0_9378,0_9576
S_parvula,C_amplexicaulis,ch4-1,Caul_scaffold96,C_amplexicaulis_vs_S_parvula: 162,648564,862870,11440,11475,3_10817,3_10852,21,86709,297955,23513,23543,0_46404,0_46434,21,+,86709,297955,23513,23543,0_46404,0_46434
S_parvula,C_amplexicaulis,ch4-2,Caul_scaffold10,C_amplexicaulis_vs_S_parvula: 166,835313,1110173,11676,11716,3_11044,3_11084,18,1341097,1518544,4111,4133,0_483,0_505,18,+,1341097,1518544,4111,4133,0_483,0_505
S_parvula,C_amplexicaulis,ch4-2,Caul_scaffold10,C_amplexicaulis_vs_S_parvula: 168,1486953,1569399,11777,11794,3_11145,3_11162,10,986835,1102119,4067,4081,0_439,0_453,10,+,986835,1102119,4067,4081,0_439,0_453
S_parvula,C_amplexicaulis,ch4-2,Caul_scaffold1039,C_amplexicaulis_vs_S_parvula: 165,55056,1620835,11521,11805,3_10889,3_11173,140,986978,2496473,42604,42849,0_9578,0_9823,140,+,986978,2496473,42604,42849,0_9578,0_9823
S_parvula,C_amplexicaulis,ch4-2,Caul_scaffold4,C_amplexicaulis_vs_S_parvula: 171,2150768,2520470,11879,11929,3_11247,3_11297,15,2842976,3567245,1786,1841,0_31760,0_31815,15,+,2842976,3567245,1786,1841,0_31760,0_31815
S_parvula,C_amplexicaulis,ch4-2,Caul_scaffold8,C_amplexicaulis_vs_S_parvula: 170,1728131,3132271,11826,12009,3_11194,3_11377,43,2178583,3964381,3750,3890,0_42835,0_42975,43,+,2178583,3964381,3750,3890,0_42835,0_42975
S_parvula,C_amplexicaulis,ch4-4,Caul_scaffold39,C_amplexicaulis_vs_S_parvula: 177,674973,998793,12216,12264,3_11574,3_11622,8,88519,930088,11109,11158,0_31463,0_31512,8,+,88519,930088,11109,11158,0_31463,0_31512
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold1031,C_amplexicaulis_vs_S_parvula: 197,4525107,8335043,13306,14309,3_12659,3_13662,798,983,4120840,35260,36209,0_2234,0_3183,798,+,983,4120840,35260,36209,0_2234,0_3183
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold105,C_amplexicaulis_vs_S_parvula: 186,1693737,2168612,12617,12724,3_11970,3_12077,82,376912,937253,26129,26247,0_14771,0_14889,82,+,376912,937253,26129,26247,0_14771,0_14889
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold105,C_amplexicaulis_vs_S_parvula: 191,2220499,4520159,12738,13305,3_12091,3_12658,440,1003650,3550472,26264,26807,0_14906,0_15449,440,+,1003650,3550472,26264,26807,0_14906,0_15449
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold13,C_amplexicaulis_vs_S_parvula: 188,2170716,2211831,12725,12734,3_12078,3_12087,10,1377055,1428315,4956,4968,0_18665,0_18677,10,+,1377055,1428315,4956,4968,0_18665,0_18677
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold13,C_amplexicaulis_vs_S_parvula: 193,2332508,2526520,12767,12814,3_12120,3_12167,17,1203833,1322149,4918,4944,0_18627,0_18653,17,+,1203833,1322149,4918,4944,0_18627,0_18653
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold18,C_amplexicaulis_vs_S_parvula: 199,6922364,8335043,13911,14309,3_13264,3_13662,311,972,1556227,5789,6161,0_19719,0_20091,311,+,972,1556227,5789,6161,0_19719,0_20091
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold45,C_amplexicaulis_vs_S_parvula: 192,2252753,2432203,12747,12793,3_12100,3_12146,36,960882,1172792,11920,11964,0_32665,0_32709,36,+,960882,1172792,11920,11964,0_32665,0_32709
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold51,C_amplexicaulis_vs_S_parvula: 183,1189855,1675774,12500,12611,3_11853,3_11964,62,18194,433888,12748,12829,0_33909,0_33990,62,+,18194,433888,12748,12829,0_33909,0_33990
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold66,C_amplexicaulis_vs_S_parvula: 184,1286366,1753883,12516,12630,3_11869,3_11983,83,1239,556324,16318,16435,0_38297,0_38414,83,+,1239,556324,16318,16435,0_38297,0_38414
S_parvula,C_amplexicaulis,ch4-6,Caul_scaffold80,C_amplexicaulis_vs_S_parvula: 178,20286,358380,12306,12359,3_11659,3_11712,32,29931,426788,20187,20239,0_42980,0_43032,32,+,29931,426788,20187,20239,0_42980,0_43032
S_parvula,C_amplexicaulis,ch5-1,Caul_scaffold78,C_amplexicaulis_vs_S_parvula: 209,2833021,3442366,15094,15254,3_14425,3_14585,122,1602404,2249007,19231,19384,0_41776,0_41929,122,+,1602404,2249007,19231,19384,0_41776,0_41929
S_parvula,C_amplexicaulis,ch5-1,Caul_scaffold95,C_amplexicaulis_vs_S_parvula: 202,950787,2212487,14604,14932,3_13935,3_14263,261,1999907,3327937,22405,22716,0_45296,0_45607,261,+,1999907,3327937,22405,22716,0_45296,0_45607
S_parvula,C_amplexicaulis,ch5-1,Caul_scaffold95,C_amplexicaulis_vs_S_parvula: 206,2256422,3799265,14947,15345,3_14278,3_14676,329,3374936,5108271,22729,23113,0_45620,0_46004,329,+,3374936,5108271,22729,23113,0_45620,0_46004
S_parvula,C_amplexicaulis,ch5-1,Caul_scaffold95,C_amplexicaulis_vs_S_parvula: 212,3836133,4224673,15359,15466,3_14690,3_14797,84,5150291,5571227,23127,23224,0_46018,0_46115,84,+,5150291,5571227,23127,23224,0_46018,0_46115
S_parvula,C_amplexicaulis,ch5-1,Caul_scaffold99,C_amplexicaulis_vs_S_parvula: 205,2214628,2250449,14933,14945,3_14264,3_14276,10,505224,540946,24770,24780,0_47661,0_47671,10,+,505224,540946,24770,24780,0_47661,0_47671
S_parvula,C_amplexicaulis,ch5-4,Caul_scaffold19,C_amplexicaulis_vs_S_parvula: 219,334999,463309,16280,16299,3_15595,3_15614,7,1869429,2081165,6246,6257,0_21370,0_21381,7,+,1869429,2081165,6246,6257,0_21370,0_21381
S_parvula,C_amplexicaulis,ch5-5,Caul_scaffold2,C_amplexicaulis_vs_S_parvula: 221,30912,1320533,16349,16555,3_15657,3_15863,77,126255,1766977,371,528,0_22822,0_22979,77,+,126255,1766977,371,528,0_22822,0_22979
S_parvula,C_amplexicaulis,ch5-6,Caul_scaffold2,C_amplexicaulis_vs_S_parvula: 226,8684,953229,16567,16758,3_15869,3_16060,137,1788467,2871278,534,735,0_22985,0_23186,137,+,1788467,2871278,534,735,0_22985,0_23186
S_parvula,C_amplexicaulis,ch5-6,Caul_scaffold64,C_amplexicaulis_vs_S_parvula: 227,705775,990508,16713,16764,3_16015,3_16066,43,3563732,3882719,15693,15741,0_37672,0_37720,43,+,3563732,3882719,15693,15741,0_37672,0_37720
S_parvula,C_amplexicaulis,ch5-6,Caul_scaffold76,C_amplexicaulis_vs_S_parvula: 230,2105038,2872413,17011,17206,3_16313,3_16508,159,265046,1090985,17144,17328,0_39689,0_39873,159,+,265046,1090985,17144,17328,0_39689,0_39873
S_parvula,C_amplexicaulis,ch5-7,Caul_scaffold6,C_amplexicaulis_vs_S_parvula: 237,2084034,2737169,17736,17919,3_17034,3_17217,146,2735020,3392409,2881,3048,0_36760,0_36927,146,+,2735020,3392409,2881,3048,0_36760,0_36927
S_parvula,C_amplexicaulis,ch5-7,Caul_scaffold6,C_amplexicaulis_vs_S_parvula: 243,2794293,2863102,17933,17953,3_17231,3_17251,19,3451126,3534417,3060,3081,0_36939,0_36960,19,+,3451126,3534417,3060,3081,0_36939,0_36960
S_parvula,C_amplexicaulis,ch5-7,Caul_scaffold64,C_amplexicaulis_vs_S_parvula: 235,1698660,1738185,17642,17650,3_16940,3_16948,7,829306,870719,15372,15380,0_37351,0_37359,7,+,829306,870719,15372,15380,0_37351,0_37359
S_parvula,C_amplexicaulis,ch5-7,Caul_scaffold64,C_amplexicaulis_vs_S_parvula: 239,2433946,2560637,17826,17865,3_17124,3_17163,38,289,130635,15178,15217,0_37157,0_37196,38,+,289,130635,15178,15217,0_37157,0_37196
S_parvula,C_amplexicaulis,ch5-7,Caul_scaffold76,C_amplexicaulis_vs_S_parvula: 233,3468,1091480,17211,17499,3_16509,3_16797,224,1094074,2172512,17329,17587,0_39874,0_40132,224,+,1094074,2172512,17329,17587,0_39874,0_40132
S_parvula,C_amplexicaulis,ch5-7,Caul_scaffold84,C_amplexicaulis_vs_S_parvula: 240,2568336,2742866,17868,17921,3_17166,3_17219,45,47535,227829,20298,20348,0_43091,0_43141,45,+,47535,227829,20298,20348,0_43091,0_43141
S_parvula,C_amplexicaulis,ch5-7,Caul_scaffold84,C_amplexicaulis_vs_S_parvula: 244,2794293,2863102,17933,17953,3_17231,3_17251,19,279793,370651,20361,20381,0_43154,0_43174,19,+,279793,370651,20361,20381,0_43154,0_43174
S_parvula,C_amplexicaulis,ch6-1,Caul_scaffold102,C_amplexicaulis_vs_S_parvula: 251,2315777,2746550,18523,18606,3_17805,3_17888,49,3302914,3727933,25695,25770,0_1624,0_1699,49,+,3302914,3727933,25695,25770,0_1624,0_1699
S_parvula,C_amplexicaulis,ch6-1,Caul_scaffold102,C_amplexicaulis_vs_S_parvula: 253,2893326,3003268,18636,18658,3_17918,3_17940,21,3857441,4001413,25797,25826,0_1726,0_1755,21,+,3857441,4001413,25797,25826,0_1726,0_1755
S_parvula,C_amplexicaulis,ch6-1,Caul_scaffold1037,C_amplexicaulis_vs_S_parvula: 245,1267,822410,17970,18184,3_17252,3_17466,153,1054,739455,39437,39613,0_6411,0_6587,153,+,1054,739455,39437,39613,0_6411,0_6587
S_parvula,C_amplexicaulis,ch6-1,Caul_scaffold1040,C_amplexicaulis_vs_S_parvula: 246,2909,1041096,17971,18239,3_17253,3_17521,199,2345,1035278,44108,44349,0_11088,0_11329,199,+,2345,1035278,44108,44349,0_11088,0_11329
S_parvula,C_amplexicaulis,ch6-1,Caul_scaffold1041,C_amplexicaulis_vs_S_parvula: 247,823565,2138134,18185,18483,3_17467,3_17765,192,7076239,8233004,47242,47497,0_14222,0_14477,192,+,7076239,8233004,47242,47497,0_14222,0_14477
S_parvula,C_amplexicaulis,ch6-1,Caul_scaffold71,C_amplexicaulis_vs_S_parvula: 250,2248568,2305071,18512,18521,3_17794,3_17803,9,1352062,1407555,16967,16975,0_39509,0_39517,9,+,1352062,1407555,16967,16975,0_39509,0_39517
S_parvula,C_amplexicaulis,ch6-2,Caul_scaffold102,C_amplexicaulis_vs_S_parvula: 255,33706,256443,18674,18711,3_17949,3_17986,26,4030938,4201314,25830,25860,0_1759,0_1789,26,+,4030938,4201314,25830,25860,0_1759,0_1789
S_parvula,C_amplexicaulis,ch6-2,Caul_scaffold102,C_amplexicaulis_vs_S_parvula: 258,338456,911097,18731,18823,3_18006,3_18098,31,4306807,4700628,25877,25932,0_1806,0_1861,31,+,4306807,4700628,25877,25932,0_1806,0_1861
S_parvula,C_amplexicaulis,ch6-2,Caul_scaffold28,C_amplexicaulis_vs_S_parvula: 256,262281,322852,18713,18727,3_17988,3_18002,11,841594,884679,8975,8987,0_27021,0_27033,11,+,841594,884679,8975,8987,0_27021,0_27033
S_parvula,C_amplexicaulis,ch6-3,Caul_scaffold102,C_amplexicaulis_vs_S_parvula: 260,5226,706167,18824,18919,3_18099,3_18194,29,4699539,5704987,25932,26020,0_1861,0_1949,29,+,4699539,5704987,25932,26020,0_1861,0_1949
S_parvula,C_amplexicaulis,ch6-3,Caul_scaffold83,C_amplexicaulis_vs_S_parvula: 264,872389,1027221,18943,18965,3_18218,3_18240,6,112421,350962,20272,20284,0_43065,0_43077,6,+,112421,350962,20272,20284,0_43065,0_43077
S_parvula,C_amplexicaulis,ch6-4,Caul_scaffold1037,C_amplexicaulis_vs_S_parvula: 267,1163046,1277099,19224,19238,3_18499,3_18513,9,7698166,7867988,41083,41102,0_8057,0_8076,9,+,7698166,7867988,41083,41102,0_8057,0_8076
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold1036,C_amplexicaulis_vs_S_parvula: 277,5591170,6680838,20555,20842,3_19830,3_20117,238,10181,1205801,38830,39121,0_5804,0_6095,238,+,10181,1205801,38830,39121,0_5804,0_6095
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold1037,C_amplexicaulis_vs_S_parvula: 271,1988529,2304147,19648,19730,3_18923,3_19005,61,5105321,5403956,40617,40689,0_7591,0_7663,61,+,5105321,5403956,40617,40689,0_7591,0_7663
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold1037,C_amplexicaulis_vs_S_parvula: 273,3624673,3700792,20060,20079,3_19335,3_19354,15,3589706,3668972,40275,40292,0_7249,0_7266,15,+,3589706,3668972,40275,40292,0_7249,0_7266
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold1038,C_amplexicaulis_vs_S_parvula: 280,6867211,10656195,20893,21916,3_20168,3_21191,839,436,4096098,41209,42210,0_8183,0_9184,839,+,436,4096098,41209,42210,0_8183,0_9184
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold1038,C_amplexicaulis_vs_S_parvula: 283,10656609,10705762,21917,21931,3_21192,3_21206,13,4261021,4312308,42255,42268,0_9229,0_9242,13,+,4261021,4312308,42255,42268,0_9229,0_9242
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold1038,C_amplexicaulis_vs_S_parvula: 285,10837616,11241336,21972,22086,3_21247,3_21361,102,4317092,4854442,42271,42402,0_9245,0_9376,102,+,4317092,4854442,42271,42402,0_9245,0_9376
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold1041,C_amplexicaulis_vs_S_parvula: 281,8836369,9049686,21419,21484,3_20694,3_20759,55,1124790,1385556,45911,45974,0_12891,0_12954,55,+,1124790,1385556,45911,45974,0_12891,0_12954
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold105,C_amplexicaulis_vs_S_parvula: 282,9064935,11244112,21487,22087,3_20762,3_21362,455,6234859,8796093,27402,28011,0_16044,0_16653,455,+,6234859,8796093,27402,28011,0_16044,0_16653
S_parvula,C_amplexicaulis,ch6-6,Caul_scaffold52,C_amplexicaulis_vs_S_parvula: 275,4717173,5131956,20332,20438,3_19607,3_19713,94,2431521,2916375,13678,13787,0_34840,0_34949,94,+,2431521,2916375,13678,13787,0_34840,0_34949
S_parvula,C_amplexicaulis,ch7-1,Caul_scaffold1036,C_amplexicaulis_vs_S_parvula: 293,1937116,2358418,22518,22606,3_21790,3_21878,29,2536412,2849032,39377,39433,0_6351,0_6407,29,+,2536412,2849032,39377,39433,0_6351,0_6407
S_parvula,C_amplexicaulis,ch7-1,Caul_scaffold1041,C_amplexicaulis_vs_S_parvula: 286,8078,996742,22093,22334,3_21365,3_21606,167,2581,1111298,45666,45910,0_12646,0_12890,167,+,2581,1111298,45666,45910,0_12646,0_12890
S_parvula,C_amplexicaulis,ch7-1,Caul_scaffold44,C_amplexicaulis_vs_S_parvula: 287,54427,1551491,22109,22444,3_21381,3_21716,177,15235,1495069,11589,11882,0_32331,0_32624,177,+,15235,1495069,11589,11882,0_32331,0_32624
S_parvula,C_amplexicaulis,ch7-1,Caul_scaffold59,C_amplexicaulis_vs_S_parvula: 288,65700,105888,22111,22121,3_21383,3_21393,9,567764,613492,14952,14961,0_36119,0_36128,9,+,567764,613492,14952,14961,0_36119,0_36128
S_parvula,C_amplexicaulis,ch7-1,Caul_scaffold97,C_amplexicaulis_vs_S_parvula: 290,1552796,1859916,22445,22509,3_21717,3_21781,23,3823452,4034498,23969,24007,0_46860,0_46898,23,+,3823452,4034498,23969,24007,0_46860,0_46898
S_parvula,C_amplexicaulis,ch7-1,Caul_scaffold97,C_amplexicaulis_vs_S_parvula: 291,1717946,1805732,22477,22495,3_21749,3_21767,9,5914004,6045287,24299,24324,0_47190,0_47215,9,+,5914004,6045287,24299,24324,0_47190,0_47215
S_parvula,C_amplexicaulis,ch7-1,Caul_scaffold97,C_amplexicaulis_vs_S_parvula: 294,2013096,2352528,22535,22605,3_21807,3_21877,20,6217043,6507624,24359,24392,0_47250,0_47283,20,+,6217043,6507624,24359,24392,0_47250,0_47283
