#FamilyID	pvalue	Significant at 0.05
OG0001735	0.835	n
OG0001736	0.999	n
OG0001737	0.933	n
OG0001738	0.409	n
OG0001739	0.245	n
OG0001741	0.822	n
OG0001742	0.992	n
OG0001743	0.96	n
OG0001744	0.983	n
OG0001745	0.22	n
OG0001746	0.95	n
OG0001747	0.925	n
OG0001749	0.916	n
OG0001750	0.757	n
OG0001751	0.295	n
OG0001752	0.109	n
OG0001753	0.986	n
OG0001754	0.985	n
OG0001757	0.647	n
OG0001758	0.991	n
OG0001759	0.95	n
OG0001760	0.747	n
OG0001761	0.967	n
OG0001762	0.991	n
OG0001763	0.906	n
OG0001764	0.298	n
OG0001765	0.807	n
OG0001766	0.395	n
OG0001767	0.781	n
OG0001768	0.045	y
OG0001769	0.643	n
OG0001770	0.904	n
OG0001771	0.925	n
OG0001772	0.139	n
OG0001773	0.889	n
OG0001774	0.051	n
OG0001775	0.946	n
OG0001776	0.87	n
OG0001777	0.959	n
OG0001778	0.925	n
OG0001779	0.94	n
OG0001780	0.983	n
OG0001781	0.992	n
OG0001782	0.873	n
OG0001783	0.684	n
OG0001784	0.908	n
OG0001785	0.966	n
OG0001786	0.925	n
OG0001787	0.923	n
OG0001788	0.155	n
OG0001789	0.923	n
OG0001790	0.923	n
OG0001791	0.021	y
OG0001792	0.982	n
OG0001793	0.87	n
OG0001794	0.97	n
OG0001795	0.989	n
OG0001796	0.435	n
OG0001797	0.298	n
OG0001798	0.999	n
OG0001799	0.589	n
OG0001800	0.992	n
OG0001801	0.962	n
OG0001802	0.782	n
OG0001803	0.796	n
OG0001804	0.545	n
OG0001805	0.82	n
OG0001806	0.923	n
OG0001807	0.369	n
OG0001808	0.901	n
OG0001809	0.918	n
OG0001810	0.796	n
OG0001811	0.896	n
OG0001812	0.966	n
OG0001813	0.79	n
OG0001814	0.923	n
OG0001815	0.888	n
OG0001816	0.929	n
OG0001817	0.507	n
OG0001818	0.426	n
OG0001819	0.834	n
OG0001820	0.828	n
OG0001821	0.025	y
OG0001822	0.577	n
OG0001823	0.992	n
OG0001824	0.033	y
OG0001825	0.961	n
OG0001826	0.402	n
OG0001827	0.966	n
OG0001828	0.394	n
OG0001829	0.925	n
OG0001830	0.366	n
OG0001831	0.988	n
OG0001832	0.942	n
OG0001833	0.912	n
OG0001834	0.812	n
OG0001835	0.852	n
OG0001836	0.747	n
OG0001837	0.601	n
OG0001838	0.588	n
OG0001839	0.998	n
OG0001840	0.771	n
OG0001842	0.489	n
OG0001843	0.916	n
OG0001844	0.589	n
OG0001845	0.908	n
OG0001847	0.334	n
OG0001848	0.915	n
OG0001849	0.998	n
OG0001850	0.523	n
OG0001851	0.87	n
OG0001852	0.83	n
OG0001853	0.234	n
OG0001854	0.98	n
OG0001855	0.985	n
OG0001856	0.563	n
OG0001858	0.328	n
OG0001860	0.727	n
OG0001862	0.941	n
OG0001871	0.926	n
OG0001872	0.992	n
OG0001873	0.992	n
OG0001874	0.986	n
OG0001875	0.896	n
OG0001876	0.419	n
OG0001877	0.987	n
OG0001878	0.79	n
OG0001879	0.984	n
OG0001880	0.899	n
OG0001881	0.966	n
OG0001882	0.978	n
OG0001883	0.999	n
OG0001884	0.999	n
OG0001885	0.943	n
OG0001886	0.141	n
OG0001887	0.999	n
OG0001888	0.941	n
OG0001889	0.051	n
OG0001890	0.916	n
OG0001891	0.999	n
OG0001892	0.987	n
OG0001893	0.948	n
OG0001895	0.978	n
OG0001896	0.925	n
OG0001897	0.994	n
OG0001898	0.846	n
OG0001899	0.705	n
OG0001900	0.906	n
OG0001901	0.837	n
OG0001902	0.758	n
OG0001903	0.923	n
OG0001904	0.864	n
OG0001905	0.966	n
OG0001906	0.947	n
OG0001907	0.961	n
OG0001908	0.796	n
OG0001909	0.964	n
OG0001910	0.95	n
OG0001911	0.32	n
OG0001912	0.572	n
OG0001913	0.93	n
OG0001914	0.989	n
OG0001915	0.369	n
OG0001916	0.965	n
OG0001917	0.987	n
OG0001918	0.835	n
OG0001919	0.955	n
OG0001920	0.962	n
OG0001921	0.887	n
OG0001922	0.982	n
OG0001925	0.888	n
OG0001926	0.923	n
OG0001927	0.989	n
OG0001928	0.63	n
OG0001929	0.831	n
OG0001930	0.86	n
OG0001931	0.999	n
OG0001932	0.867	n
OG0001933	0.245	n
OG0001934	0.965	n
OG0001935	0.83	n
OG0001937	0.908	n
OG0001938	0.79	n
OG0001939	0.894	n
OG0001940	0.998	n
OG0001942	0.444	n
OG0001943	0.987	n
OG0001944	0.242	n
OG0001945	0.625	n
OG0001946	0.085	n
OG0001947	0.967	n
OG0001948	0.889	n
OG0001949	0.945	n
OG0001950	0.925	n
OG0001951	0.982	n
OG0001952	0.992	n
OG0001953	0.679	n
OG0001955	0.823	n
OG0001957	0.938	n
OG0001958	0.915	n
OG0001959	0.85	n
OG0001960	0.994	n
OG0001961	0.755	n
OG0001962	0.918	n
OG0001963	0.987	n
OG0001964	0.301	n
OG0001965	0.782	n
OG0001966	0.887	n
OG0001967	0.637	n
OG0001968	0.922	n
OG0001969	0.985	n
OG0001970	0.923	n
OG0001972	0.716	n
OG0001973	0.966	n
OG0001974	0.922	n
OG0001975	0.94	n
OG0001977	0.966	n
OG0001978	0.925	n
OG0001979	0.98	n
OG0001980	0.524	n
OG0001981	0.989	n
OG0001982	0.989	n
OG0001983	0.981	n
OG0001984	0.604	n
OG0001985	0.99	n
OG0001986	0.985	n
OG0001987	0.966	n
OG0001988	0.927	n
OG0001989	0.93	n
OG0001990	0.935	n
OG0001991	0.93	n
OG0001992	0.942	n
OG0001993	0.912	n
OG0001994	0.982	n
OG0001995	0.923	n
OG0001996	0.999	n
OG0001997	0.983	n
OG0001998	0.884	n
OG0001999	0.926	n
OG0002000	0.074	n
OG0002001	0.026	y
OG0002002	0.342	n
OG0002003	0.613	n
OG0002004	0.744	n
OG0002005	0.926	n
OG0002006	0.901	n
OG0002007	0.901	n
OG0002008	0.906	n
OG0002009	0.908	n
OG0002010	0.908	n
OG0002011	0.945	n
OG0002012	0.88	n
OG0002013	0.846	n
OG0002014	0.61	n
OG0002015	0.975	n
OG0002016	0.997	n
OG0002017	0.543	n
OG0002019	0.925	n
OG0002020	0.635	n
OG0002021	0.733	n
OG0002023	0.925	n
OG0002025	0.864	n
OG0002026	0.986	n
OG0002027	0.821	n
OG0002028	0.055	n
OG0002030	0.966	n
OG0002031	0.063	n
OG0002032	0.961	n
OG0002033	0.911	n
OG0002034	0.007	y
OG0002035	0	y
OG0002049	0.889	n
OG0002050	0.929	n
OG0002051	0.994	n
OG0002052	0.596	n
OG0002053	0.986	n
OG0002054	0.95	n
OG0002055	0.868	n
OG0002056	0.974	n
OG0002057	0.977	n
OG0002058	0.998	n
OG0002059	0.35	n
OG0002060	0.989	n
OG0002061	0.978	n
OG0002062	0.923	n
OG0002063	0.998	n
OG0002064	0.453	n
OG0002065	0.959	n
OG0002066	0.982	n
OG0002067	0.998	n
OG0002068	0.998	n
OG0002069	0.654	n
OG0002070	0.301	n
OG0002071	0.998	n
OG0002072	0.976	n
OG0002073	0.932	n
OG0002074	0.992	n
OG0002075	0.754	n
OG0002076	0.635	n
OG0002077	0.996	n
OG0002078	0.997	n
OG0002079	0.92	n
OG0002080	0.925	n
OG0002081	0.923	n
OG0002082	0.913	n
OG0002083	0.974	n
OG0002085	0.951	n
OG0002086	0.636	n
OG0002087	0.987	n
OG0002088	0.955	n
OG0002089	0.994	n
OG0002090	0.992	n
OG0002091	0.979	n
OG0002092	0.679	n
OG0002093	0.976	n
OG0002094	0.969	n
OG0002095	0.926	n
OG0002096	0.008	y
OG0002097	0.989	n
OG0002098	0.98	n
OG0002099	0.694	n
OG0002100	0.944	n
OG0002101	0.983	n
OG0002102	0.926	n
OG0002103	0.969	n
OG0002104	0.996	n
OG0002105	0.991	n
OG0002106	0.752	n
OG0002107	0.987	n
OG0002108	0.675	n
OG0002109	0.959	n
OG0002110	0.998	n
OG0002111	0.982	n
OG0002112	0.966	n
OG0002113	0.941	n
OG0002114	0.677	n
OG0002115	0.673	n
OG0002116	0.856	n
OG0002117	0.984	n
OG0002118	0.987	n
OG0002119	0.715	n
OG0002120	0.982	n
OG0002121	0.581	n
OG0002122	0.987	n
OG0002124	0.916	n
OG0002125	0.987	n
OG0002126	0.952	n
OG0002127	0.512	n
OG0002128	0.901	n
OG0002129	0.469	n
OG0002130	0.999	n
OG0002131	0.992	n
OG0002132	0.986	n
OG0002133	0.004	y
OG0002134	0.924	n
OG0002135	0.721	n
OG0002136	0.444	n
OG0002137	0.966	n
OG0002138	0.916	n
OG0002139	0.941	n
OG0002140	0.82	n
OG0002141	0.98	n
OG0002142	0.976	n
OG0002144	0.898	n
OG0002147	0.758	n
OG0002148	0.795	n
OG0002149	0.834	n
OG0002150	0.978	n
OG0002151	0.419	n
OG0002152	0.812	n
OG0002153	0.985	n
OG0002154	0.977	n
OG0002155	0.75	n
OG0002156	0.805	n
OG0002157	0.998	n
OG0002158	0.897	n
OG0002159	0.926	n
OG0002160	0.926	n
OG0002161	0.965	n
OG0002162	0.339	n
OG0002163	0.868	n
OG0002164	0.926	n
OG0002165	0.867	n
OG0002166	0.334	n
OG0002167	0.72	n
OG0002168	0.923	n
OG0002169	0.983	n
OG0002170	0.805	n
OG0002171	0.942	n
OG0002172	0.984	n
OG0002173	0.576	n
OG0002174	0.997	n
OG0002175	0.925	n
OG0002176	0.998	n
OG0002177	0.966	n
OG0002178	0.865	n
OG0002179	0.63	n
OG0002180	0.905	n
OG0002181	0.913	n
OG0002182	0.654	n
OG0002183	0.295	n
OG0002184	0.616	n
OG0002185	0.615	n
OG0002186	0.846	n
OG0002187	0.86	n
OG0002188	0.639	n
OG0002189	0.908	n
OG0002190	0.746	n
OG0002192	0.692	n
OG0002193	0.374	n
OG0002194	0.907	n
OG0002195	0.367	n
OG0002196	0.777	n
OG0002197	0.935	n
OG0002198	0.888	n
OG0002199	0.986	n
OG0002200	0.977	n
OG0002201	0.986	n
OG0002202	0.014	y
OG0002203	0.976	n
OG0002204	0.964	n
OG0002206	0.213	n
OG0002207	0.908	n
OG0002208	0.978	n
OG0002209	0.987	n
OG0002210	0.886	n
OG0002211	0.478	n
OG0002212	0.998	n
OG0002213	0.616	n
OG0002214	0.923	n
OG0002215	0.099	n
OG0002216	0.433	n
OG0002217	0.316	n
OG0002218	0.793	n
OG0002219	0.223	n
OG0002220	0.507	n
OG0002221	0.336	n
OG0002222	0.679	n
OG0002223	0.596	n
OG0002224	0.828	n
OG0002225	0.969	n
OG0002226	0.898	n
OG0002227	0.925	n
OG0002228	0.47	n
OG0002230	0.635	n
OG0002231	0.987	n
OG0002232	0.969	n
OG0002233	0.004	y
OG0002234	0.437	n
OG0002235	0.007	y
OG0002236	0.635	n
OG0002237	0.944	n
OG0002238	0.147	n
OG0002239	0.116	n
OG0002240	0	y
OG0002241	0.663	n
OG0002242	0.002	y
OG0002254	0.112	n
OG0002255	0.889	n
OG0002256	0.967	n
OG0002257	0.478	n
OG0002258	0.924	n
OG0002259	0.997	n
OG0002260	0.998	n
OG0002261	0.967	n
OG0002262	0.847	n
OG0002263	0.685	n
OG0002264	0.99	n
OG0002265	0.923	n
OG0002266	0.669	n
OG0002267	0.835	n
OG0002268	0.945	n
OG0002269	0.993	n
OG0002270	0.938	n
OG0002271	0.162	n
OG0002272	0.926	n
OG0002273	0.982	n
OG0002274	0.937	n
OG0002275	0.99	n
OG0002276	0.966	n
OG0002277	0.949	n
OG0002278	0.516	n
OG0002280	0.989	n
OG0002281	0.98	n
OG0002282	0.978	n
OG0002283	0.922	n
OG0002284	0.933	n
OG0002286	0.925	n
OG0002287	0.149	n
OG0002288	0.84	n
OG0002289	0.966	n
OG0002290	0.932	n
OG0002291	0.974	n
OG0002293	0.923	n
OG0002294	0.818	n
OG0002295	0.926	n
OG0002296	0.99	n
OG0002297	0.679	n
OG0002298	0.983	n
OG0002299	0.772	n
OG0002300	0.823	n
OG0002301	0.956	n
OG0002302	0.907	n
OG0002303	0.994	n
OG0002304	0.999	n
OG0002305	0.806	n
OG0002306	0.846	n
OG0002307	0.925	n
OG0002308	0.923	n
OG0002309	0.889	n
OG0002310	0.871	n
OG0002311	0.724	n
OG0002312	0.906	n
OG0002314	0.992	n
OG0002315	0.867	n
OG0002316	0.998	n
OG0002317	0.793	n
OG0002318	0.96	n
OG0002319	0.85	n
OG0002320	0.441	n
OG0002321	0.977	n
OG0002322	0.237	n
OG0002323	0.969	n
OG0002324	0.846	n
OG0002325	0.955	n
OG0002326	0.943	n
OG0002327	0.923	n
OG0002328	0.966	n
OG0002329	0.942	n
OG0002330	0.988	n
OG0002331	0.969	n
OG0002332	0.994	n
OG0002333	0.987	n
OG0002334	0.79	n
OG0002335	0.906	n
OG0002336	0.998	n
OG0002337	0.616	n
OG0002339	0.131	n
OG0002340	0.985	n
OG0002341	0.837	n
OG0002342	0.951	n
OG0002343	0.555	n
OG0002344	0.97	n
OG0002345	0.923	n
OG0002346	0.757	n
OG0002347	0.925	n
OG0002348	0.79	n
OG0002349	0.927	n
OG0002350	0.942	n
OG0002351	0.435	n
OG0002352	0.846	n
OG0002353	0.979	n
OG0002354	0.799	n
OG0002355	0.987	n
OG0002356	0.962	n
OG0002357	0.989	n
OG0002358	0.979	n
OG0002359	0.572	n
OG0002360	0.679	n
OG0002361	0.846	n
OG0002362	0.922	n
OG0002363	0.875	n
OG0002364	0.724	n
OG0002365	0.649	n
OG0002366	0.516	n
OG0002367	0.992	n
OG0002368	0.514	n
OG0002369	0.551	n
OG0002370	0.985	n
OG0002371	0.014	y
OG0002372	0.617	n
OG0002373	0.965	n
OG0002374	0.974	n
OG0002375	0.935	n
OG0002376	0.554	n
OG0002378	0.965	n
OG0002379	0.79	n
OG0002380	0.127	n
OG0002382	0.966	n
OG0002383	0.653	n
OG0002384	0.99	n
OG0002385	0.846	n
OG0002386	0.942	n
OG0002387	0.932	n
OG0002388	0.96	n
OG0002389	0.988	n
OG0002390	0.801	n
OG0002391	0.65	n
OG0002392	0.969	n
OG0002393	0.64	n
OG0002395	0.366	n
OG0002397	0.516	n
OG0002398	0.485	n
OG0002399	0.985	n
OG0002400	0.985	n
OG0002401	0.574	n
OG0002402	0.994	n
OG0002403	0.974	n
OG0002404	0.494	n
OG0002405	0.48	n
OG0002406	0.949	n
OG0002407	0.656	n
OG0002408	0.923	n
OG0002409	0.996	n
OG0002410	0.966	n
OG0002411	0.871	n
OG0002412	0.969	n
OG0002413	0.482	n
OG0002415	0.983	n
OG0002416	0.995	n
OG0002417	0.999	n
OG0002418	0.1	n
OG0002419	0.867	n
OG0002420	0.986	n
OG0002421	0.867	n
OG0002422	0.846	n
OG0002423	0.991	n
OG0002424	0.888	n
OG0002425	0.996	n
OG0002426	0.986	n
OG0002427	0.906	n
OG0002428	0.979	n
OG0002429	0.985	n
OG0002430	0.923	n
OG0002431	0.99	n
OG0002432	0.962	n
OG0002433	0.99	n
OG0002434	0.906	n
OG0002435	0.164	n
OG0002436	0.985	n
OG0002437	0.988	n
OG0002438	0.99	n
OG0002439	0.988	n
OG0002440	0.986	n
OG0002441	0.946	n
OG0002442	0.923	n
OG0002443	0.88	n
OG0002445	0.979	n
OG0002446	0.985	n
OG0002447	0.982	n
OG0002448	0.353	n
OG0002449	0.747	n
OG0002450	0.191	n
OG0002451	0.901	n
OG0002452	0.997	n
OG0002453	0.514	n
OG0002454	0.974	n
OG0002455	0.965	n
OG0002456	0.865	n
OG0002457	0.012	y
OG0002458	0.923	n
OG0002459	0.859	n
OG0002460	0.549	n
OG0002461	0.699	n
OG0002462	0.826	n
OG0002463	0.73	n
OG0002464	0.859	n
OG0002465	0.926	n
OG0002466	0.859	n
OG0002468	0.1	n
OG0002469	0.679	n
OG0002470	0.982	n
OG0002471	0.825	n
OG0002472	0.156	n
OG0002473	0.987	n
OG0002474	0.953	n
OG0002475	0.919	n
OG0002476	0.945	n
OG0002477	0.846	n
OG0002478	0.982	n
OG0002479	0.534	n
OG0002480	0.923	n
OG0002481	0.63	n
OG0002482	0.927	n
OG0002483	0.973	n
OG0002485	0.523	n
OG0002486	0.923	n
OG0002487	0.992	n
OG0002488	0.97	n
OG0002489	0.298	n
OG0002490	0.962	n
OG0002491	0.827	n
OG0002492	0.969	n
OG0002493	0.025	y
OG0002494	0.924	n
OG0002496	0.001	y
OG0002497	0	y
OG0002498	0.495	n
OG0002499	0	y
OG0002514	0.925	n
OG0002515	0.965	n
OG0002516	0.885	n
OG0002517	0.954	n
OG0002518	0.985	n
OG0002519	0.886	n
OG0002520	0.966	n
OG0002521	0.967	n
OG0002522	0.998	n
OG0002523	0.445	n
OG0002524	0.976	n
OG0002525	0.86	n
OG0002526	0.955	n
OG0002527	0.998	n
OG0002528	0.737	n
OG0002529	0.998	n
OG0002530	0.922	n
OG0002531	0.673	n
OG0002532	0.991	n
OG0002533	0.906	n
OG0002534	0.829	n
OG0002535	0.999	n
OG0002536	0.978	n
OG0002537	0.991	n
OG0002538	0.942	n
OG0002539	0.983	n
OG0002540	0.884	n
OG0002542	0.755	n
OG0002543	0.979	n
OG0002544	0.867	n
OG0002545	0.46	n
OG0002546	0.966	n
OG0002547	0.872	n
OG0002548	0.978	n
OG0002549	0.79	n
OG0002550	0.867	n
OG0002551	0.574	n
OG0002552	0.966	n
OG0002553	0.926	n
OG0002554	0.24	n
OG0002555	0.906	n
OG0002556	0.999	n
OG0002557	0.98	n
OG0002558	0.991	n
OG0002559	0.79	n
OG0002560	0.795	n
OG0002561	0.96	n
OG0002562	0.984	n
OG0002563	0.923	n
OG0002564	0.995	n
OG0002565	0.986	n
OG0002566	0.918	n
OG0002567	0.979	n
OG0002568	0.74	n
OG0002569	0.943	n
OG0002570	0.999	n
OG0002571	0.971	n
OG0002572	0.993	n
OG0002573	0.927	n
OG0002574	0.168	n
OG0002575	0.929	n
OG0002576	0.982	n
OG0002577	0.987	n
OG0002578	0.233	n
OG0002579	0.954	n
OG0002580	0.889	n
OG0002581	0.966	n
OG0002582	0.693	n
OG0002583	0.999	n
OG0002584	0.997	n
OG0002585	0.569	n
OG0002586	0.991	n
OG0002587	0.978	n
OG0002588	0.998	n
OG0002589	0.995	n
OG0002590	0.999	n
OG0002591	0.995	n
OG0002592	0.83	n
OG0002593	0.984	n
OG0002594	0.985	n
OG0002595	0.795	n
OG0002596	0.795	n
OG0002597	0.992	n
OG0002599	0.938	n
OG0002600	0.923	n
OG0002601	0.994	n
OG0002602	0.136	n
OG0002603	0.557	n
OG0002604	0.748	n
OG0002605	0.986	n
OG0002606	0.846	n
OG0002607	0.364	n
OG0002608	0.962	n
OG0002609	0.985	n
OG0002610	0.956	n
OG0002611	0.567	n
OG0002612	0.982	n
OG0002613	0.979	n
OG0002614	0.951	n
OG0002616	0.994	n
OG0002617	0.709	n
OG0002618	0.986	n
OG0002619	0.966	n
OG0002620	0.252	n
OG0002622	0.547	n
OG0002623	0.955	n
OG0002624	0.938	n
OG0002625	0.886	n
OG0002626	0.805	n
OG0002627	0.978	n
OG0002628	0.788	n
OG0002629	0.747	n
OG0002630	0.795	n
OG0002631	0.186	n
OG0002632	0.83	n
OG0002633	0.987	n
OG0002634	0.684	n
OG0002635	0.496	n
OG0002636	0.94	n
OG0002637	0.979	n
OG0002638	0.966	n
OG0002639	0.082	n
OG0002640	0.999	n
OG0002641	0.966	n
OG0002642	0.596	n
OG0002643	0.606	n
OG0002644	0.888	n
OG0002645	0.208	n
OG0002646	0.794	n
OG0002647	0.906	n
OG0002648	0.131	n
OG0002649	0.206	n
OG0002650	0.985	n
OG0002651	0.197	n
OG0002652	0.924	n
OG0002653	0.922	n
OG0002654	0.923	n
OG0002655	0.995	n
OG0002656	0.713	n
OG0002657	0.888	n
OG0002658	0.832	n
OG0002659	0.998	n
OG0002660	0.925	n
OG0002661	0.987	n
OG0002662	0.985	n
OG0002663	0.954	n
OG0002664	0.906	n
OG0002665	0.982	n
OG0002666	0.643	n
OG0002667	0.568	n
OG0002668	0.966	n
OG0002669	0.879	n
OG0002670	0.834	n
OG0002671	0.767	n
OG0002672	0.906	n
OG0002674	0.479	n
OG0002675	0.887	n
OG0002676	0.987	n
OG0002677	0.991	n
OG0002678	0.827	n
OG0002679	0.927	n
OG0002680	0.991	n
OG0002681	0.923	n
OG0002682	0.992	n
OG0002683	0.8	n
OG0002684	0.923	n
OG0002685	0.454	n
OG0002686	0.922	n
OG0002687	0.353	n
OG0002688	0.872	n
OG0002689	0.999	n
OG0002690	0.925	n
OG0002691	0.727	n
OG0002692	0.985	n
OG0002693	0.947	n
OG0002694	0.852	n
OG0002695	0.987	n
OG0002696	0.986	n
OG0002697	0.942	n
OG0002699	0.954	n
OG0002700	0.92	n
OG0002701	0.905	n
OG0002702	0.926	n
OG0002703	0.986	n
OG0002704	0.954	n
OG0002705	0.746	n
OG0002706	0.98	n
OG0002707	0.889	n
OG0002708	0.821	n
OG0002709	0.96	n
OG0002710	0.589	n
OG0002711	0.88	n
OG0002712	0.784	n
OG0002713	0.889	n
OG0002714	0.978	n
OG0002715	0.999	n
OG0002716	0.753	n
OG0002717	0.925	n
OG0002718	0.923	n
OG0002719	0.966	n
OG0002722	0.84	n
OG0002723	0.977	n
OG0002724	0.239	n
OG0002725	0.871	n
OG0002726	0.953	n
OG0002727	0.966	n
OG0002728	0.636	n
OG0002729	0.942	n
OG0002730	0.859	n
OG0002731	0.992	n
OG0002732	0.954	n
OG0002733	0.923	n
OG0002734	0.999	n
OG0002735	0.985	n
OG0002737	0.877	n
OG0002738	0.95	n
OG0002739	0.826	n
OG0002740	0.966	n
OG0002741	0.703	n
OG0002742	0.922	n
OG0002744	0.444	n
OG0002745	0.143	n
OG0002746	0.987	n
OG0002747	0.446	n
OG0002748	0.764	n
OG0002749	0.922	n
OG0002750	0.763	n
OG0002751	0.87	n
OG0002753	0.959	n
OG0002754	0.969	n
OG0002755	0.963	n
OG0002756	0.937	n
OG0002757	0.983	n
OG0002758	0.927	n
OG0002759	0.923	n
OG0002761	0.954	n
OG0002763	0.901	n
OG0002764	0.942	n
OG0002765	0.154	n
OG0002766	0.899	n
OG0002767	0.995	n
OG0002768	0.965	n
OG0002769	0.916	n
OG0002771	0.927	n
OG0002772	0.33	n
OG0002774	0.821	n
OG0002775	0.757	n
OG0002776	0.082	n
OG0002778	0.726	n
OG0002779	0.946	n
OG0002780	0.998	n
OG0002781	0.925	n
OG0002782	0.595	n
OG0002783	0.256	n
OG0002784	0.593	n
OG0002785	0.821	n
OG0002786	0.128	n
OG0002787	0.887	n
OG0002801	0.986	n
OG0002802	0.98	n
OG0002803	0.918	n
OG0002804	0.999	n
OG0002805	0.997	n
OG0002806	0.951	n
OG0002807	0.973	n
OG0002808	0.894	n
OG0002809	0.356	n
OG0002810	0.86	n
OG0002811	0.977	n
OG0002812	0.715	n
OG0002813	0.179	n
OG0002814	0.86	n
OG0002815	0.998	n
OG0002816	0.846	n
OG0002817	0.859	n
OG0002818	0.982	n
OG0002819	0.173	n
OG0002820	0.967	n
OG0002821	0.999	n
OG0002822	0.989	n
OG0002823	0.966	n
OG0002824	0.942	n
OG0002825	0.994	n
OG0002826	0.987	n
OG0002827	0.86	n
OG0002828	0.996	n
OG0002829	0.746	n
OG0002830	0.791	n
OG0002831	0.95	n
OG0002833	0.768	n
OG0002834	0.994	n
OG0002835	0.999	n
OG0002836	0.634	n
OG0002837	0.912	n
OG0002838	0.99	n
OG0002839	0.889	n
OG0002840	0.951	n
OG0002841	0.782	n
OG0002842	0.951	n
OG0002843	0.654	n
OG0002844	0.689	n
OG0002845	0.962	n
OG0002846	0.714	n
OG0002847	0.684	n
OG0002848	0.987	n
OG0002849	0.998	n
OG0002850	0.942	n
OG0002851	0.702	n
OG0002852	0.636	n
OG0002853	0.991	n
OG0002854	0.929	n
OG0002855	0.968	n
OG0002856	0.942	n
OG0002857	0.494	n
OG0002858	0.999	n
OG0002859	0.95	n
OG0002860	0.889	n
OG0002861	0.867	n
OG0002862	0.797	n
OG0002863	0.737	n
OG0002864	0.986	n
OG0002865	0.971	n
OG0002866	0.298	n
OG0002867	0.8	n
OG0002868	0.96	n
OG0002869	0.896	n
OG0002870	0.947	n
OG0002872	0.994	n
OG0002873	0.946	n
OG0002874	0.923	n
OG0002875	0.994	n
OG0002876	0.967	n
OG0002877	0.469	n
OG0002878	0.71	n
OG0002879	0.994	n
OG0002880	0.574	n
OG0002881	0.002	y
OG0002882	0.467	n
OG0002883	0.181	n
OG0002884	0.916	n
OG0002886	0.901	n
OG0002887	0.999	n
OG0002888	0.976	n
OG0002889	0.993	n
OG0002890	0.926	n
OG0002891	0.946	n
OG0002892	0.992	n
OG0002893	0.979	n
OG0002894	0.98	n
OG0002895	0.962	n
OG0002896	0.916	n
OG0002897	0.637	n
OG0002898	0.951	n
OG0002899	0.99	n
OG0002900	0.998	n
OG0002901	0.972	n
OG0002903	0.951	n
OG0002904	0.916	n
OG0002905	0.913	n
OG0002906	0.979	n
OG0002907	0.574	n
OG0002908	0.865	n
OG0002909	0.216	n
OG0002910	0.977	n
OG0002911	0.249	n
OG0002912	0.449	n
OG0002913	0.946	n
OG0002914	0.985	n
OG0002915	0.927	n
OG0002916	0.991	n
OG0002917	0.994	n
OG0002918	0.969	n
OG0002919	0.925	n
OG0002920	0.624	n
OG0002921	0.795	n
OG0002922	0.954	n
OG0002923	0.953	n
OG0002924	0.244	n
OG0002925	0.846	n
OG0002926	0.847	n
OG0002927	0.889	n
OG0002928	0.95	n
OG0002929	0.982	n
OG0002930	0.87	n
OG0002931	0.951	n
OG0002932	0.214	n
OG0002933	0.71	n
OG0002934	0.852	n
OG0002935	0.925	n
OG0002936	0.563	n
OG0002937	0.347	n
OG0002938	0.971	n
OG0002939	0.942	n
OG0002940	0.899	n
OG0002941	0.744	n
OG0002942	0.192	n
OG0002943	0.795	n
OG0002944	0.997	n
OG0002945	0.577	n
OG0002947	0.872	n
OG0002948	0.937	n
OG0002949	0.143	n
OG0002950	0.87	n
OG0002951	0.789	n
OG0002952	0.901	n
OG0002953	0.964	n
OG0002954	0.925	n
OG0002955	0.93	n
OG0002956	0.453	n
OG0002957	0.998	n
OG0002958	0.986	n
OG0002959	0.395	n
OG0002960	0.887	n
OG0002961	0.922	n
OG0002962	0.828	n
OG0002963	0.935	n
OG0002964	0.832	n
OG0002965	0.916	n
OG0002966	0.961	n
OG0002967	0.891	n
OG0002968	0.776	n
OG0002969	0.843	n
OG0002970	0.958	n
OG0002971	0	y
OG0002972	0.223	n
OG0002973	0.969	n
OG0002974	0.796	n
OG0002975	0.429	n
OG0002977	0.846	n
OG0002978	0.967	n
OG0002979	0.913	n
OG0002980	0.74	n
OG0002981	0.966	n
OG0002982	0.925	n
OG0002983	0.836	n
OG0002984	0.922	n
OG0002986	0.969	n
OG0002987	0.846	n
OG0002988	0.834	n
OG0002989	0.185	n
OG0002990	0.208	n
OG0002991	0.744	n
OG0002992	0.254	n
OG0002993	0.216	n
OG0002994	0.824	n
OG0002996	0.979	n
OG0002997	0.594	n
OG0002998	0.595	n
OG0002999	0.943	n
OG0003000	0.925	n
OG0003001	0.977	n
OG0003002	0.889	n
OG0003003	0.64	n
OG0003004	0.256	n
OG0003005	0.979	n
OG0003006	0.923	n
OG0003008	0.101	n
OG0003009	0.386	n
OG0003010	0.966	n
OG0003012	0.554	n
OG0003015	0.935	n
OG0003016	0.777	n
OG0003017	0.075	n
OG0003018	0.051	n
OG0003019	0.923	n
OG0003020	0.113	n
OG0003021	0.925	n
OG0003022	0.834	n
OG0003023	0.727	n
OG0003024	0.737	n
OG0003025	0.998	n
OG0003026	0.005	y
OG0003028	0.106	n
OG0003029	0.927	n
OG0003030	0	y
OG0003031	0	y
OG0003032	0.01	y
