Orthogroup	S_pinnata	C_amplexicaulis
OG0001448	Stapi.2563s0004	Caamp.1035s0866
OG0001449	Stapi.6668s0003	Caamp.1035s0943, Caamp.0120s0470
OG0001449	Stapi.0862s0006	Caamp.0303s0024, Caamp.0214s0371
OG0001450	Stapi.5541s0003, Stapi.0341s0007	Caamp.1035s0948
OG0001450	Stapi.0891s0003	Caamp.1041s1580, Caamp.1040s0194
OG0001451	Stapi.3844s0007, Stapi.5142s0004	Caamp.1035s0996
OG0001452	Stapi.11910s0001	Caamp.0044s0228
OG0001452	Stapi.11717s0001, Stapi.6368s0003	Caamp.1035s1117
OG0001453	Stapi.6504s0003	Caamp.1035s1178
OG0001453	Stapi.2849s0003	Caamp.1041s0196, Caamp.0044s0177
OG0001454	Stapi.4674s0001	Caamp.0044s0143
OG0001455	Stapi.3902s0002	Caamp.0120s0196
OG0001455	Stapi.0505s0015	Caamp.1035s1228
OG0001456	Stapi.2693s0004	Caamp.0188s0444
OG0001456	Stapi.1193s0018	Caamp.0071s0103
OG0001457	Stapi.18064s0001	Caamp.1040s0118, Caamp.1037s0104
OG0001458	Stapi.14980s0001	Caamp.0188s1038, Caamp.1035s1427
OG0001459	Stapi.28883s0001	Caamp.1035s1475, Caamp.0188s0988
OG0001459	Stapi.21247s0001	Caamp.0188s0987, Caamp.1035s1476
OG0001460	Stapi.0763s0003	Caamp.1040s0231
OG0001460	Stapi.3788s0004	Caamp.0188s0980
OG0001460	Stapi.6097s0003	Caamp.1035s1482
OG0001461	Stapi.4496s0004	Caamp.1037s0351, Caamp.1036s0024
OG0001462	Stapi.0786s0007	Caamp.1036s0095, Caamp.1037s0288
OG0001462	Stapi.15942s0002	Caamp.0303s0327
OG0001463	Stapi.1467s0002, Stapi.1467s0003, Stapi.24859s0001, Stapi.1467s0006, Stapi.4269s0002, Stapi.1467s0004, Stapi.4269s0001	Caamp.1036s0144
OG0001463	Stapi.0308s0025	Caamp.0188s0928
OG0001464	Stapi.10840s0002	Caamp.0214s0723, Caamp.0303s0398
OG0001464	Stapi.3938s0003	Caamp.1036s0203
OG0001465	Stapi.8177s0001	Caamp.1036s0233
OG0001466	Stapi.0702s0007	Caamp.1036s0244, Caamp.0214s0751, Caamp.0303s0429
OG0001466	Stapi.0594s0031	Caamp.1041s1534
OG0001467	Stapi.0334s0010, Stapi.19630s0001	Caamp.0303s0907, Caamp.1036s0412
OG0001468	Stapi.0237s0029	Caamp.1036s0414
OG0001468	Stapi.16020s0001, Stapi.0937s0003	Caamp.1041s0141, Caamp.0044s0124
OG0001469	Stapi.1909s0001	Caamp.1036s0466
OG0001469	Stapi.0935s0004	Caamp.1036s0464
OG0001470	Stapi.0111s0023	Caamp.1036s0607
OG0001470	Stapi.3294s0002	Caamp.0097s0852
OG0001471	Stapi.2327s0001	Caamp.1037s0001
OG0001471	Stapi.0063s0014	Caamp.1040s1406
OG0001471	Stapi.2523s0011	Caamp.1040s0001
OG0001472	Stapi.25722s0001	Caamp.1040s0135, Caamp.1037s0126
OG0001472	Stapi.14575s0001	Caamp.0188s1049
OG0001473	Stapi.11888s0001, Stapi.11888s0002, Stapi.15605s0002, Stapi.22511s0001	Caamp.1037s0137, Caamp.1040s0145
OG0001474	Stapi.3868s0008	Caamp.0052s0603
OG0001475	Stapi.0082s0013	Caamp.0005s0101, Caamp.0097s0162
OG0001475	Stapi.9053s0003	Caamp.1040s0356, Caamp.1037s0710
OG0001476	Stapi.8807s0005	Caamp.1037s0795
OG0001477	Stapi.5581s0001, Stapi.0480s0005	Caamp.0005s0207
OG0001478	Stapi.1754s0004, Stapi.0382s0009	Caamp.0005s0231, Caamp.0026s0253
OG0001479	Stapi.0952s0001	Caamp.0094s0984, Caamp.1041s0572
OG0001480	Stapi.2481s0002	Caamp.1037s1058, Caamp.1037s1060
OG0001480	Stapi.3235s0006	Caamp.0190s0408
OG0001480	Stapi.2462s0007	Caamp.1040s0691
OG0001481	Stapi.17250s0001	Caamp.0190s0391
OG0001482	Stapi.5591s0005	Caamp.1040s0741, Caamp.0005s0064, Caamp.1037s1105
OG0001483	Stapi.1757s0009	Caamp.1040s0753
OG0001484	Stapi.1098s0006	Caamp.1037s1268
OG0001484	Stapi.4771s0004, Stapi.0012s0001	Caamp.1040s0930, Caamp.0094s1113
OG0001485	Stapi.1761s0011, Stapi.1986s0005	Caamp.0094s1067
OG0001486	Stapi.0841s0004	Caamp.1037s1416
OG0001486	Stapi.0563s0014	Caamp.1040s1080
OG0001486	Stapi.2812s0002, Stapi.1702s0011, Stapi.1761s0002	Caamp.0094s1056
OG0001487	Stapi.0453s0001, Stapi.1468s0005, Stapi.5716s0002	Caamp.1037s1522
OG0001487	Stapi.9775s0001, Stapi.3387s0006, Stapi.1468s0004	Caamp.0190s0487
OG0001488	Stapi.22903s0001	Caamp.1038s0014, Caamp.1041s1422, Caamp.0303s0515, Caamp.0214s0834
OG0001489	Stapi.3650s0002	Caamp.1041s1417
OG0001489	Stapi.5774s0007, Stapi.0857s0002	Caamp.1038s0019
OG0001490	Stapi.0851s0018	Caamp.1041s1302
OG0001490	Stapi.0782s0017	Caamp.1038s0129
OG0001490	Stapi.12816s0001	Caamp.1039s0469
OG0001491	Stapi.6466s0002	Caamp.1038s0211
OG0001491	Stapi.3960s0001	Caamp.1041s1212, Caamp.0004s0059
OG0001492	Stapi.2446s0013	Caamp.1038s0228
OG0001493	Stapi.4076s0001	Caamp.1041s1168, Caamp.1038s0261
OG0001493	Stapi.0788s0003	Caamp.0094s0459, Caamp.0105s1150
OG0001494	Stapi.3285s0001	Caamp.1038s0314, Caamp.1041s1121, Caamp.0129s0069, Caamp.0078s0007
OG0001495	Stapi.1820s0004	Caamp.0037s0637
OG0001495	Stapi.7451s0001	Caamp.1038s0358
OG0001495	Stapi.2249s0001	Caamp.1041s1076, Caamp.0120s0260
OG0001496	Stapi.1079s0009	Caamp.1038s0390
OG0001496	Stapi.2948s0002	Caamp.0094s0702, Caamp.0105s1363, Caamp.1041s1041
OG0001497	Stapi.2285s0001	Caamp.1038s0448
OG0001498	Stapi.2347s0001	Caamp.1038s0483
OG0001499	Stapi.1525s0004	Caamp.1038s0495
OG0001499	Stapi.0622s0009	Caamp.0005s0155, Caamp.0005s0130
OG0001501	Stapi.7481s0003	Caamp.0214s0023
OG0001502	Stapi.9377s0002	Caamp.0214s0084, Caamp.0078s0891
OG0001503	Stapi.8104s0002	Caamp.0078s0864
OG0001504	Stapi.0454s0019, Stapi.9939s0001	Caamp.0105s1701, Caamp.1038s0918
OG0001505	Stapi.8631s0002	Caamp.1038s0923
OG0001505	Stapi.5247s0001	Caamp.0105s1713, Caamp.0105s1710, Caamp.0105s1708, Caamp.1040s1293
OG0001506	Stapi.5486s0004, Stapi.5524s0001	Caamp.0095s1267
OG0001507	Stapi.2816s0003	Caamp.1038s0991, Caamp.0105s1814, Caamp.0078s0830, Caamp.0214s0145
OG0001508	Stapi.3639s0003	Caamp.0105s1869, Caamp.0078s0796
OG0001508	Stapi.14399s0003	Caamp.1038s1013, Caamp.0214s0176
OG0001508	Stapi.0758s0002	Caamp.0078s1095
OG0001509	Stapi.3857s0005	Caamp.0105s1943, Caamp.1038s1144
OG0001510	Stapi.1417s0003	Caamp.1039s0102
OG0001510	Stapi.5742s0001, Stapi.10947s0001	Caamp.1039s0076
OG0001511	Stapi.21360s0001, Stapi.4034s0001	Caamp.0094s0180, Caamp.0089s0029, Caamp.1039s0175
OG0001512	Stapi.4288s0003	Caamp.0094s0710
OG0001512	Stapi.4313s0002	Caamp.0105s1366
OG0001513	Stapi.4097s0004	Caamp.1039s0569, Caamp.0078s1162
OG0001514	Stapi.4097s0007	Caamp.0078s1166, Caamp.1039s0571
OG0001514	Stapi.17408s0001	Caamp.0037s0074, Caamp.0046s0074
OG0001515	Stapi.4477s0001	Caamp.1039s0574
OG0001515	Stapi.6858s0003	Caamp.0078s1172
OG0001516	Stapi.4247s0005	Caamp.0046s0107
OG0001516	Stapi.0807s0007	Caamp.1039s0597, Caamp.0078s1193
OG0001517	Stapi.2264s0001, Stapi.10095s0003	Caamp.1039s0776, Caamp.0037s0243, Caamp.0037s0244
OG0001518	Stapi.2304s0004	Caamp.1039s0796
OG0001519	Stapi.0118s0011	Caamp.0051s0126
OG0001519	Stapi.0118s0024	Caamp.1039s0861
OG0001519	Stapi.0118s0026, Stapi.0118s0012	Caamp.1039s0862
OG0001520	Stapi.5175s0001	Caamp.0064s0642
OG0001520	Stapi.1644s0004	Caamp.0097s0303
OG0001521	Stapi.2762s0002	Caamp.1039s0956, Caamp.0051s0222
OG0001521	Stapi.3137s0003	Caamp.0097s0290
OG0001522	Stapi.0846s0004	Caamp.1041s0797
OG0001522	Stapi.2382s0014, Stapi.2609s0005, Stapi.5623s0002	Caamp.1039s1018
OG0001522	Stapi.3345s0004	Caamp.0051s0282
OG0001523	Stapi.0846s0003	Caamp.1041s0796
OG0001523	Stapi.23495s0001	Caamp.0051s0284
OG0001524	Stapi.4832s0001	Caamp.0051s0293
OG0001524	Stapi.3472s0004	Caamp.0064s0731, Caamp.1041s0767
OG0001525	Stapi.1059s0011, Stapi.7033s0004	Caamp.1039s1130, Caamp.0094s0473, Caamp.0105s1132
OG0001526	Stapi.2847s0001	Caamp.0053s0023
OG0001526	Stapi.0587s0016	Caamp.1039s1167
OG0001526	Stapi.0625s0009	Caamp.0064s0825
OG0001527	Stapi.1216s0011	Caamp.0053s0081, Caamp.1039s1230
OG0001527	Stapi.3015s0001, Stapi.6745s0002	Caamp.1039s1231
OG0001528	Stapi.4134s0005, Stapi.0943s0008	Caamp.1039s1293
OG0001528	Stapi.1853s0008	Caamp.1041s1907
OG0001528	Stapi.1247s0003	Caamp.0190s0171
OG0001529	Stapi.1853s0003	Caamp.1041s1912
OG0001529	Stapi.1720s0007	Caamp.0190s0165
OG0001530	Stapi.3214s0002	Caamp.1041s1839, Caamp.1039s1367
OG0001530	Stapi.6542s0001	Caamp.0097s0515, Caamp.0022s0045
OG0001531	Stapi.1460s0009	Caamp.0097s0546
OG0001531	Stapi.10032s0003	Caamp.0076s1146, Caamp.1039s1401
OG0001531	Stapi.0694s0011	Caamp.0022s0079
OG0001532	Stapi.0586s0012	Caamp.0076s1179
OG0001533	Stapi.1884s0002	Caamp.0097s0613
OG0001533	Stapi.1043s0008	Caamp.1039s1481, Caamp.0022s0138
OG0001534	Stapi.0890s0011	Caamp.0022s0188, Caamp.0097s0673
OG0001534	Stapi.0049s0025, Stapi.1418s0001	Caamp.1039s1526
OG0001535	Stapi.10083s0001, Stapi.6285s0002, Stapi.7596s0001, Stapi.0124s0022, Stapi.17365s0001, Stapi.25370s0001	Caamp.1039s1539, Caamp.1039s1538, Caamp.0076s1283, Caamp.1039s1569
OG0001536	Stapi.0657s0002, Stapi.1719s0003	Caamp.0093s0028
OG0001537	Stapi.2063s0001, Stapi.0413s0015	Caamp.0097s1040, Caamp.1039s1670
OG0001537	Stapi.8458s0006, Stapi.9195s0005	Caamp.0097s1041, Caamp.0061s0038, Caamp.0097s0953, Caamp.0097s0643, Caamp.0097s0659, Caamp.0097s0671
OG0001538	Stapi.1731s0003, Stapi.10104s0002	Caamp.0026s0134
OG0001538	Stapi.0348s0005	Caamp.1039s1679
OG0001538	Stapi.0348s0007, Stapi.0348s0004, Stapi.1731s0004	Caamp.0026s0135
OG0001539	Stapi.16649s0002	Caamp.1040s1246
OG0001539	Stapi.0340s0020, Stapi.3897s0002	Caamp.0190s0389
OG0001539	Stapi.1651s0007	Caamp.0003s0029
OG0001540	Stapi.0083s0018, Stapi.0765s0012, Stapi.10651s0001, Stapi.0047s0021	Caamp.0009s0045, Caamp.0092s0001, Caamp.0039s0024, Caamp.0017s0068, Caamp.0008s0067, Caamp.1040s1500, Caamp.0021s0105
OG0001541	Stapi.3576s0009	Caamp.1041s0008
OG0001542	Stapi.5023s0004, Stapi.3321s0005	Caamp.1041s0064
OG0001543	Stapi.13538s0001, Stapi.0071s0031, Stapi.0777s0013, Stapi.0405s0006	Caamp.0056s0174
OG0001543	Stapi.6881s0001	Caamp.0105s0241, Caamp.0005s0118, Caamp.1041s0188
OG0001544	Stapi.1312s0001	Caamp.0094s0753
OG0001545	Stapi.4248s0001	Caamp.0058s0024, Caamp.0094s0857
OG0001545	Stapi.6390s0001	Caamp.1041s0443, Caamp.0094s0855, Caamp.0094s0856
OG0001546	Stapi.0719s0005	Caamp.0094s0999
OG0001547	Stapi.6663s0002	Caamp.0094s1009, Caamp.1041s0602
OG0001548	Stapi.0576s0020	Caamp.0064s0751
OG0001548	Stapi.4232s0005	Caamp.1041s0753
OG0001548	Stapi.0950s0006	Caamp.0190s0198
OG0001549	Stapi.1508s0012	Caamp.1041s0845
OG0001549	Stapi.0677s0005	Caamp.0303s0677
OG0001550	Stapi.0724s0010	Caamp.0044s0280, Caamp.1041s0847
OG0001551	Stapi.7989s0002, Stapi.7989s0001	Caamp.1041s0995
OG0001552	Stapi.5720s0001	Caamp.0214s0839, Caamp.0303s0519
OG0001552	Stapi.5645s0001, Stapi.5774s0001	Caamp.1041s1409
OG0001553	Stapi.2329s0007	Caamp.0076s0023
OG0001553	Stapi.0819s0010	Caamp.1041s1448
OG0001554	Stapi.2684s0002	Caamp.0076s0038
OG0001554	Stapi.1055s0001	Caamp.1041s1464, Caamp.0188s0196
OG0001555	Stapi.12772s0001	Caamp.0052s0480, Caamp.1041s1693, Caamp.0056s0006, Caamp.0188s0929
OG0001556	Stapi.3270s0003, Stapi.3898s0008	Caamp.0190s0837
OG0001557	Stapi.8756s0002	Caamp.1041s1756
OG0001557	Stapi.0651s0006, Stapi.0387s0008, Stapi.0387s0005	Caamp.1041s1755
OG0001558	Stapi.3130s0002	Caamp.0003s0385, Caamp.0190s0755
OG0001558	Stapi.0370s0011	Caamp.0052s0366
OG0001559	Stapi.1864s0005	Caamp.0003s0376, Caamp.0190s0748
OG0001559	Stapi.0843s0004	Caamp.0052s0353
OG0001559	Stapi.10084s0002	Caamp.1041s1827
OG0001560	Stapi.6901s0003, Stapi.2304s0005	Caamp.0105s0059
OG0001561	Stapi.9411s0003	Caamp.0024s0407, Caamp.0056s0294
OG0001561	Stapi.4381s0004	Caamp.0105s0094
OG0001561	Stapi.0084s0025	Caamp.0066s0087
OG0001562	Stapi.1405s0011	Caamp.0013s0300
OG0001563	Stapi.4253s0001	Caamp.0013s0275
OG0001564	Stapi.0115s0018	Caamp.0105s0219
OG0001564	Stapi.1812s0009	Caamp.0013s0220
OG0001565	Stapi.1215s0010	Caamp.0056s0150, Caamp.0188s0774
OG0001565	Stapi.0364s0004	Caamp.0045s0037
OG0001566	Stapi.1390s0002	Caamp.0105s0303
OG0001566	Stapi.9974s0002, Stapi.0364s0022	Caamp.0013s0185
OG0001567	Stapi.4530s0002	Caamp.0094s0328, Caamp.0105s0983
OG0001567	Stapi.11769s0001	Caamp.0093s0183
OG0001568	Stapi.2505s0001	Caamp.0190s0047, Caamp.0046s0519
OG0001569	Stapi.8100s0001	Caamp.0105s1087
OG0001570	Stapi.3096s0001, Stapi.4307s0005	Caamp.0026s0694, Caamp.0190s1283
OG0001571	Stapi.0076s0004, Stapi.0731s0001	Caamp.0011s0073
OG0001573	Stapi.0987s0001, Stapi.30631s0001	Caamp.0094s1119
OG0001574	Stapi.0070s0018	Caamp.0017s0050, Caamp.0012s0028, Caamp.0012s0031, Caamp.0012s0030
OG0001574	Stapi.27626s0001, Stapi.1071s0001, Stapi.23145s0001	Caamp.0017s0069
OG0001575	Stapi.0848s0007	Caamp.0012s0084
OG0001576	Stapi.3954s0006, Stapi.2209s0007	Caamp.0120s0816
OG0001576	Stapi.3954s0005	Caamp.0120s0819
OG0001577	Stapi.0408s0006, Stapi.3064s0003	Caamp.0022s0195
OG0001577	Stapi.13322s0001	Caamp.0129s0050
OG0001578	Stapi.0023s0025, Stapi.0107s0021, Stapi.3909s0003, Stapi.2002s0001, Stapi.7199s0002, Stapi.7199s0001, Stapi.0677s0010, Stapi.4444s0005, Stapi.0033s0054, Stapi.1934s0003, Stapi.1031s0007	Caamp.0014s0010
OG0001579	Stapi.0500s0012	Caamp.0009s0016
OG0001579	Stapi.0179s0001	Caamp.0014s0061
OG0001579	Stapi.0009s0005	Caamp.0058s0075
OG0001580	Stapi.5380s0005	Caamp.0052s0319, Caamp.0188s0263
OG0001580	Stapi.12664s0001	Caamp.0015s0145, Caamp.0303s1339
OG0001581	Stapi.10978s0002	Caamp.0188s0266
OG0001581	Stapi.5380s0003	Caamp.0052s0316
OG0001582	Stapi.3295s0003	Caamp.0303s1364, Caamp.0015s0164
OG0001583	Stapi.1152s0008	Caamp.0188s0250
OG0001583	Stapi.6002s0002	Caamp.0015s0199, Caamp.0303s1301
OG0001584	Stapi.4908s0005, Stapi.4908s0003, Stapi.1344s0007	Caamp.0015s0213
OG0001584	Stapi.3222s0006	Caamp.0015s0215
OG0001585	Stapi.6562s0001, Stapi.4306s0001	Caamp.0303s1271
OG0001585	Stapi.1724s0010	Caamp.0188s0220
OG0001586	Stapi.5048s0001	Caamp.0303s1150
OG0001587	Stapi.11101s0001	Caamp.0071s0132
OG0001587	Stapi.0741s0016	Caamp.0188s0417
OG0001588	Stapi.0239s0007, Stapi.0613s0001, Stapi.6777s0002	Caamp.0097s0825
OG0001588	Stapi.3035s0001, Stapi.0080s0028	Caamp.0016s0008
OG0001589	Stapi.3163s0006	Caamp.0052s0182
OG0001589	Stapi.4332s0003, Stapi.3361s0009	Caamp.0188s0132
OG0001590	Stapi.1922s0005	Caamp.0071s0241, Caamp.0188s0214
OG0001590	Stapi.4198s0002	Caamp.0303s1263
OG0001591	Stapi.2117s0002	Caamp.0071s0268, Caamp.0188s0236
OG0001591	Stapi.2250s0012, Stapi.0460s0012	Caamp.0071s0267
OG0001592	Stapi.0089s0007	Caamp.0052s0219, Caamp.0188s0357, Caamp.0052s0221, Caamp.0188s0355
OG0001593	Stapi.1209s0005	Caamp.0054s0046
OG0001594	Stapi.1209s0004	Caamp.0188s0525
OG0001594	Stapi.4229s0006	Caamp.0077s0081, Caamp.0076s1048
OG0001595	Stapi.8072s0002	Caamp.0077s0045
OG0001596	Stapi.5747s0001	Caamp.0188s0572, Caamp.0040s0036
OG0001596	Stapi.0540s0008	Caamp.0077s0030
OG0001597	Stapi.1302s0002	Caamp.0085s0118
OG0001597	Stapi.1380s0006	Caamp.0076s0941
OG0001598	Stapi.0860s0015	Caamp.0085s0104, Caamp.0076s0925
OG0001598	Stapi.1007s0006	Caamp.0188s0617
OG0001599	Stapi.10962s0002, Stapi.16031s0001	Caamp.0188s0716
OG0001600	Stapi.0327s0010	Caamp.0046s0156, Caamp.0188s0718
OG0001601	Stapi.0045s0032	Caamp.0058s0195
OG0001602	Stapi.8602s0001, Stapi.2986s0006	Caamp.0095s1338
OG0001602	Stapi.4267s0004	Caamp.0056s0034
OG0001603	Stapi.2319s0003	Caamp.0076s0517
OG0001603	Stapi.4267s0006, Stapi.8602s0002	Caamp.0188s0896, Caamp.0056s0030
OG0001604	Stapi.0194s0016	Caamp.0076s0527
OG0001605	Stapi.2074s0001, Stapi.7569s0001	Caamp.0303s1111
OG0001606	Stapi.22777s0001, Stapi.17541s0001, Stapi.14561s0001	Caamp.0188s1131, Caamp.0275s0047
OG0001607	Stapi.2359s0007	Caamp.0190s0018
OG0001608	Stapi.4480s0003	Caamp.0076s0479
OG0001608	Stapi.4356s0003	Caamp.0006s0233
OG0001609	Stapi.2470s0003	Caamp.0046s0499, Caamp.0190s0027
OG0001609	Stapi.0668s0014, Stapi.26087s0001	Caamp.0076s0480
OG0001610	Stapi.1663s0013	Caamp.0190s0037, Caamp.0046s0509
OG0001611	Stapi.6350s0001, Stapi.5443s0001	Caamp.0076s0497, Caamp.0190s0039, Caamp.0046s0512
OG0001612	Stapi.13115s0001	Caamp.0190s0052, Caamp.0046s0524
OG0001613	Stapi.13115s0002, Stapi.1128s0005	Caamp.0046s0527
OG0001614	Stapi.10229s0001	Caamp.0064s0318, Caamp.0006s0201
OG0001614	Stapi.1319s0010	Caamp.0046s0534, Caamp.0190s0061
OG0001615	Stapi.1319s0001	Caamp.0190s0067, Caamp.0046s0540
OG0001616	Stapi.5980s0003	Caamp.0190s0085
OG0001617	Stapi.10181s0001, Stapi.0580s0006, Stapi.4910s0001	Caamp.0046s0567
OG0001618	Stapi.1247s0010	Caamp.0190s0178
OG0001618	Stapi.3097s0003	Caamp.0095s0502
OG0001618	Stapi.4526s0004	Caamp.0023s0168
OG0001619	Stapi.3969s0009, Stapi.4577s0001	Caamp.0003s0070
OG0001619	Stapi.7846s0001	Caamp.0003s0071, Caamp.0190s0433
OG0001620	Stapi.3950s0008	Caamp.0003s0090
OG0001620	Stapi.1126s0022, Stapi.1126s0017	Caamp.0190s0451
OG0001621	Stapi.3950s0006	Caamp.0003s0088
OG0001621	Stapi.1126s0018	Caamp.0190s0452
OG0001621	Stapi.3950s0009	Caamp.0003s0091
OG0001622	Stapi.0010s0062, Stapi.5626s0001	Caamp.0190s0689
OG0001623	Stapi.0287s0020, Stapi.9297s0002	Caamp.0052s0384
OG0001623	Stapi.0147s0019	Caamp.0190s0780
OG0001624	Stapi.2342s0003	Caamp.0190s0800, Caamp.0003s0423
OG0001625	Stapi.9153s0001	Caamp.0026s0659, Caamp.0190s1314
OG0001625	Stapi.4810s0002	Caamp.0190s0804, Caamp.0003s0424
OG0001626	Stapi.5264s0002, Stapi.3881s0002, Stapi.19739s0001, Stapi.5264s0004, Stapi.0451s0018, Stapi.4853s0004, Stapi.5264s0003, Stapi.1386s0008, Stapi.3881s0005, Stapi.0451s0013	Caamp.0190s0987
OG0001627	Stapi.1978s0004	Caamp.0190s1128
OG0001627	Stapi.2412s0004	Caamp.0076s0770
OG0001627	Stapi.4806s0006	Caamp.0003s0730
OG0001628	Stapi.1918s0007	Caamp.0076s0775
OG0001628	Stapi.1978s0002	Caamp.0190s1130
OG0001628	Stapi.4806s0003	Caamp.0003s0732
OG0001629	Stapi.2937s0001	Caamp.0004s0069, Caamp.0004s0073
OG0001629	Stapi.7392s0002	Caamp.0190s1265
OG0001631	Stapi.1402s0003, Stapi.6866s0001	Caamp.0190s1305
OG0001632	Stapi.0760s0017	Caamp.0002s0015
OG0001632	Stapi.16519s0001	Caamp.0002s0040
OG0001633	Stapi.0053s0011, Stapi.0029s0035, Stapi.1749s0004, Stapi.1155s0006, Stapi.0243s0007, Stapi.0012s0002, Stapi.1832s0003	Caamp.0047s0016
OG0001633	Stapi.0001s0050, Stapi.0220s0006, Stapi.2656s0005	Caamp.0002s0025
OG0001634	Stapi.0162s0001	Caamp.0006s0587
OG0001635	Stapi.2098s0005, Stapi.3949s0004, Stapi.3753s0002, Stapi.5660s0001	Caamp.0303s0582, Caamp.0303s0576
OG0001635	Stapi.1081s0002	Caamp.0002s0329
OG0001636	Stapi.0744s0006, Stapi.0371s0009, Stapi.3473s0001, Stapi.0465s0025, Stapi.0324s0022, Stapi.8819s0001, Stapi.21677s0001, Stapi.0215s0005, Stapi.0014s0052, Stapi.0777s0015, Stapi.0315s0021	Caamp.0021s0072
OG0001637	Stapi.0185s0014	Caamp.0214s0166, Caamp.0078s0811
OG0001638	Stapi.1628s0009	Caamp.0214s0299
OG0001640	Stapi.0362s0024	Caamp.0097s0573
OG0001640	Stapi.2458s0004	Caamp.0097s0571
OG0001640	Stapi.1313s0002	Caamp.0022s0100
OG0001641	Stapi.8955s0003	Caamp.0095s0539, Caamp.0023s0123
OG0001642	Stapi.0185s0018	Caamp.0076s1563
OG0001643	Stapi.9362s0005	Caamp.0023s0531
OG0001643	Stapi.0134s0030	Caamp.0023s0167, Caamp.0095s0503
OG0001644	Stapi.4840s0004	Caamp.0023s0209, Caamp.0095s0459
OG0001644	Stapi.5154s0002	Caamp.0099s0091
OG0001644	Stapi.3776s0006	Caamp.0095s0650
OG0001645	Stapi.0028s0030	Caamp.0097s0140
OG0001645	Stapi.25233s0001	Caamp.0023s0287
OG0001646	Stapi.3103s0001, Stapi.5592s0005, Stapi.3103s0004, Stapi.3103s0005, Stapi.5592s0002, Stapi.10553s0001, Stapi.19199s0001, Stapi.17451s0001	Caamp.0023s0558, Caamp.0065s0171
OG0001647	Stapi.6341s0001	Caamp.0024s0093
OG0001647	Stapi.1371s0012, Stapi.2534s0002	Caamp.0006s0356, Caamp.0076s0363
OG0001648	Stapi.10211s0006	Caamp.0046s0375, Caamp.0046s0374
OG0001648	Stapi.14223s0001, Stapi.5135s0006	Caamp.0024s0104, Caamp.0024s0105
OG0001649	Stapi.7701s0003	Caamp.0024s0118
OG0001649	Stapi.0685s0013	Caamp.0068s0054
OG0001650	Stapi.1133s0007	Caamp.0046s0347, Caamp.0024s0129
OG0001651	Stapi.3292s0002	Caamp.0006s0466
OG0001652	Stapi.1679s0005, Stapi.3033s0001	Caamp.0006s0458, Caamp.0076s0262
OG0001653	Stapi.20430s0001	Caamp.0006s0486
OG0001653	Stapi.0665s0009	Caamp.0076s0233
OG0001654	Stapi.1599s0013	Caamp.0046s0286, Caamp.0024s0192
OG0001654	Stapi.0426s0005, Stapi.8226s0002	Caamp.0303s1181
OG0001655	Stapi.1384s0007	Caamp.0006s0527
OG0001655	Stapi.2378s0002	Caamp.0076s0195
OG0001656	Stapi.1285s0011, Stapi.10362s0003	Caamp.0076s0188, Caamp.0006s0536
OG0001657	Stapi.10484s0001, Stapi.7660s0001	Caamp.0024s0426
OG0001658	Stapi.2280s0005	Caamp.0024s0432
OG0001658	Stapi.0479s0022	Caamp.0066s0062, Caamp.0051s0058
OG0001659	Stapi.0308s0008	Caamp.0066s0015, Caamp.0051s0023
OG0001659	Stapi.4666s0002	Caamp.0056s0335
OG0001660	Stapi.7105s0002, Stapi.0047s0012, Stapi.1931s0002, Stapi.2421s0004, Stapi.4943s0005, Stapi.30137s0001, Stapi.5541s0005, Stapi.2293s0010, Stapi.27242s0001, Stapi.8515s0002, Stapi.18809s0001	Caamp.0025s0051
OG0001661	Stapi.0347s0022	Caamp.0005s0294, Caamp.0005s0293
OG0001661	Stapi.1087s0005	Caamp.0026s0306
OG0001662	Stapi.0082s0014	Caamp.0007s0479
OG0001663	Stapi.0627s0004	Caamp.0026s0815, Caamp.0038s0039, Caamp.0097s0943, Caamp.0036s0044, Caamp.0008s0076, Caamp.0038s0043, Caamp.0050s0021, Caamp.0097s0663, Caamp.0097s0021, Caamp.0043s0027
OG0001664	Stapi.3075s0005, Stapi.2727s0001, Stapi.9970s0002, Stapi.2727s0004, Stapi.1450s0001, Stapi.10296s0001, Stapi.0112s0020	Caamp.0303s1100, Caamp.0266s0011
OG0001665	Stapi.8149s0002, Stapi.2727s0005, Stapi.3452s0005, Stapi.4856s0003	Caamp.0266s0014, Caamp.0303s1098
OG0001666	Stapi.4597s0002	Caamp.0044s0012, Caamp.0303s1066, Caamp.0266s0045
OG0001667	Stapi.12998s0002, Stapi.3454s0002	Caamp.0027s0043
OG0001667	Stapi.4124s0001	Caamp.0061s0032, Caamp.0004s0197, Caamp.0049s0052
OG0001668	Stapi.26158s0001	Caamp.0028s0009
OG0001669	Stapi.12797s0001, Stapi.4025s0006, Stapi.13995s0001, Stapi.4288s0002	Caamp.0035s0041
OG0001669	Stapi.0084s0047	Caamp.0004s0189
OG0001669	Stapi.0309s0022, Stapi.12168s0001	Caamp.0028s0120
OG0001670	Stapi.9982s0002	Caamp.0028s0208
OG0001671	Stapi.0996s0009, Stapi.3923s0003, Stapi.0996s0008	Caamp.0052s0338
OG0001671	Stapi.15604s0001	Caamp.0028s0269
OG0001672	Stapi.0769s0005	Caamp.0003s0540
OG0001673	Stapi.1065s0001	Caamp.0076s0846
OG0001674	Stapi.0037s0033	Caamp.0034s0098
