og,gene_1,gene_2,C_amplexicaulis,E_salsugineum,S_diversifolius,S_parvula,retained.both,retained.S_div,retained.C_amp,retained.neither,other
16940,Sdiv_ptg000002l_0505-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16941,Sdiv_ptg000014l_1670-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16942,Sdiv_ptg000002l_0506-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16943,Sdiv_ptg000014l_1678-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16944,Sdiv_ptg000014l_1682-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16945,Sdiv_ptg000014l_1687-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16946,Sdiv_ptg000014l_1688-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16947,Sdiv_ptg000014l_1689-R,Sdiv_ptg000003l_1490-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
16948,Sdiv_ptg000014l_1691-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16949,Sdiv_ptg000014l_1694-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
16950,Sdiv_ptg000014l_1700-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16951,Sdiv_ptg000014l_1702-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16952,Sdiv_ptg000002l_0509-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
16953,Sdiv_ptg000014l_1709-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16954,Sdiv_ptg000014l_1711-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16955,Sdiv_ptg000014l_1712-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
16956,Sdiv_ptg000014l_1714-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16957,Sdiv_ptg000014l_1715-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16958,Sdiv_ptg000014l_1720-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
16959,Sdiv_ptg000014l_1721-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16960,Sdiv_ptg000014l_1728-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16961,Sdiv_ptg000014l_1730-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16962,Sdiv_ptg000014l_1735-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16963,Sdiv_ptg000014l_1737-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16964,Sdiv_ptg000014l_1743-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16965,Sdiv_ptg000002l_0513-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16966,Sdiv_ptg000014l_1746-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16967,Sdiv_ptg000014l_1748-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16968,Sdiv_ptg000014l_1751-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16969,Sdiv_ptg000014l_1758-R,Sdiv_ptg000014l_1759-R,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16970,Sdiv_ptg000014l_1762-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16971,Sdiv_ptg000014l_1763-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16972,Sdiv_ptg000014l_1768-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16973,Sdiv_ptg000014l_1769-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16974,Sdiv_ptg000014l_1771-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
16975,Sdiv_ptg000014l_1772-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16976,Sdiv_ptg000014l_1775-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16977,Sdiv_ptg000014l_1776-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16978,Sdiv_ptg000014l_1778-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16979,Sdiv_ptg000014l_1780-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16980,Sdiv_ptg000014l_1784-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16981,Sdiv_ptg000014l_1788-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16982,Sdiv_ptg000014l_1792-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16983,Sdiv_ptg000002l_0518-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16984,Sdiv_ptg000014l_1798-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16985,Sdiv_ptg000014l_1799-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
16986,Sdiv_ptg000014l_1800-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16987,Sdiv_ptg000014l_1801-R,NA,2,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16988,Sdiv_ptg000014l_1802-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16989,Sdiv_ptg000014l_1803-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
16990,Sdiv_ptg000014l_1806-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
16991,Sdiv_ptg000014l_1807-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16992,Sdiv_ptg000014l_1808-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16993,Sdiv_ptg000014l_1810-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16994,Sdiv_ptg000014l_1811-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16995,Sdiv_ptg000014l_1812-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16996,Sdiv_ptg000014l_1813-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
16997,Sdiv_ptg000014l_1814-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
16998,Sdiv_ptg000014l_1815-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
16999,Sdiv_ptg000014l_1816-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17000,Sdiv_ptg000014l_1820-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17001,Sdiv_ptg000014l_1821-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17002,Sdiv_ptg000014l_1822-R,NA,1,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
17003,Sdiv_ptg000014l_1823-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17004,Sdiv_ptg000014l_1824-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17005,Sdiv_ptg000014l_1826-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17006,Sdiv_ptg000014l_1828-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17007,Sdiv_ptg000014l_1829-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17008,Sdiv_ptg000014l_1831-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17009,Sdiv_ptg000014l_1833-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17010,Sdiv_ptg000014l_1836-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17011,Sdiv_ptg000014l_1842-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17012,Sdiv_ptg000014l_1843-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17013,Sdiv_ptg000014l_1845-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17014,Sdiv_ptg000014l_1847-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17015,Sdiv_ptg000014l_1848-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17016,Sdiv_ptg000014l_1849-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17017,Sdiv_ptg000014l_1850-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17018,Sdiv_ptg000014l_1851-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17019,Sdiv_ptg000014l_1853-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17020,Sdiv_ptg000014l_1854-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17021,Sdiv_ptg000014l_1855-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17022,Sdiv_ptg000014l_1856-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17023,Sdiv_ptg000014l_1857-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17024,Sdiv_ptg000014l_1858-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17025,Sdiv_ptg000014l_1859-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17026,Sdiv_ptg000014l_1860-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17027,Sdiv_ptg000014l_1861-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17028,Sdiv_ptg000014l_1863-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17029,Sdiv_ptg000014l_1864-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17030,Sdiv_ptg000014l_1865-R,Sdiv_ptg000014l_1973-R,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17031,Sdiv_ptg000014l_1866-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17032,Sdiv_ptg000014l_1868-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17033,Sdiv_ptg000014l_1870-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17034,Sdiv_ptg000014l_1871-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17035,Sdiv_ptg000014l_1872-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17036,Sdiv_ptg000014l_1874-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17037,Sdiv_ptg000014l_1882-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17038,Sdiv_ptg000014l_1885-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17039,Sdiv_ptg000002l_0527-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17040,Sdiv_ptg000014l_1886-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17041,Sdiv_ptg000014l_1888-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17042,Sdiv_ptg000014l_1890-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17043,Sdiv_ptg000014l_1895-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17044,Sdiv_ptg000014l_1897-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17045,Sdiv_ptg000014l_1898-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17046,Sdiv_ptg000014l_1902-R,Sdiv_ptg000014l_1900-R,1,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
17047,Sdiv_ptg000014l_1904-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17048,Sdiv_ptg000014l_1905-R,Sdiv_ptg000014l_1903-R,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17049,Sdiv_ptg000014l_1906-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17050,Sdiv_ptg000014l_1910-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17051,Sdiv_ptg000014l_1913-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17052,Sdiv_ptg000014l_1915-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17053,Sdiv_ptg000002l_0530-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17054,Sdiv_ptg000014l_1916-R,Sdiv_ptg000014l_1944-R,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17055,Sdiv_ptg000014l_1917-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17056,Sdiv_ptg000014l_1918-R,NA,1,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
17057,Sdiv_ptg000014l_1919-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17058,Sdiv_ptg000014l_1920-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17059,Sdiv_ptg000014l_1921-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17060,Sdiv_ptg000014l_1924-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17061,Sdiv_ptg000014l_1926-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17062,Sdiv_ptg000014l_1928-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17063,Sdiv_ptg000014l_1931-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17064,Sdiv_ptg000014l_1932-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17065,Sdiv_ptg000014l_1933-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17066,Sdiv_ptg000002l_0532-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17067,Sdiv_ptg000014l_1936-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17068,Sdiv_ptg000014l_1938-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17069,Sdiv_ptg000014l_1945-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17070,Sdiv_ptg000014l_1948-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17071,Sdiv_ptg000014l_1949-R,Sdiv_ptg000014l_2035-R,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17072,Sdiv_ptg000014l_1950-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17073,Sdiv_ptg000014l_1951-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17074,Sdiv_ptg000014l_1964-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17075,Sdiv_ptg000014l_1965-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17076,Sdiv_ptg000002l_0535-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17077,Sdiv_ptg000014l_1970-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17078,Sdiv_ptg000014l_1972-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17079,Sdiv_ptg000002l_0536-R,Sdiv_ptg000002l_0537-R,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17080,Sdiv_ptg000014l_1977-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17081,Sdiv_ptg000014l_1995-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17082,Sdiv_ptg000002l_0538-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17083,Sdiv_ptg000014l_1998-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17084,Sdiv_ptg000014l_2001-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17085,Sdiv_ptg000014l_2008-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17086,Sdiv_ptg000014l_2009-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17087,Sdiv_ptg000014l_2010-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17088,Sdiv_ptg000014l_2011-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17089,Sdiv_ptg000014l_2015-R,Sdiv_ptg000014l_2013-R,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17090,Sdiv_ptg000014l_2014-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17091,Sdiv_ptg000014l_2019-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17092,Sdiv_ptg000014l_2026-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17093,Sdiv_ptg000014l_2031-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17094,Sdiv_ptg000014l_2032-R,NA,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17095,Sdiv_ptg000014l_2033-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17096,Sdiv_ptg000014l_2034-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17097,Sdiv_ptg000002l_0542-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17098,Sdiv_ptg000014l_2045-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17099,Sdiv_ptg000002l_0543-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17100,Sdiv_ptg000014l_2046-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17101,Sdiv_ptg000014l_2047-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17102,Sdiv_ptg000014l_2054-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17103,Sdiv_ptg000014l_2059-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17104,Sdiv_ptg000014l_2065-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17105,Sdiv_ptg000014l_2070-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17106,Sdiv_ptg000014l_2081-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17107,Sdiv_ptg000002l_0547-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17108,Sdiv_ptg000014l_2093-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17109,Sdiv_ptg000014l_2096-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17110,Sdiv_ptg000014l_2103-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17111,Sdiv_ptg000014l_2106-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17112,Sdiv_ptg000014l_2111-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17113,Sdiv_ptg000002l_0550-R,NA,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17114,Sdiv_ptg000014l_2121-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17115,Sdiv_ptg000014l_2124-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17116,Sdiv_ptg000014l_2125-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17117,Sdiv_ptg000014l_2126-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17118,Sdiv_ptg000014l_2131-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17119,Sdiv_ptg000014l_2135-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17120,Sdiv_ptg000002l_0552-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17121,Sdiv_ptg000014l_2136-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17122,Sdiv_ptg000014l_2138-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17123,Sdiv_ptg000014l_2143-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17124,Sdiv_ptg000014l_2151-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17125,Sdiv_ptg000014l_2152-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17126,Sdiv_ptg000014l_2153-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17127,Sdiv_ptg000002l_0554-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17128,Sdiv_ptg000014l_2159-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17129,Sdiv_ptg000002l_0555-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17130,Sdiv_ptg000014l_2167-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17131,Sdiv_ptg000014l_2171-R,Sdiv_ptg000014l_2170-R,1,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
17132,Sdiv_ptg000014l_2173-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17133,Sdiv_ptg000014l_2174-R,NA,2,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17134,Sdiv_ptg000014l_2176-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17135,Sdiv_ptg000014l_2177-R,Sdiv_ptg000014l_2178-R,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17136,Sdiv_ptg000014l_2195-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17137,Sdiv_ptg000002l_0558-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17138,Sdiv_ptg000014l_2199-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17139,Sdiv_ptg000014l_2200-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17140,Sdiv_ptg000014l_2204-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17141,Sdiv_ptg000014l_2217-R,Sdiv_ptg000014l_2218-R,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE
17142,Sdiv_ptg000014l_2221-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17143,Sdiv_ptg000014l_2223-R,Sdiv_ptg000003l_0958-R,1,0,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
17144,Sdiv_ptg000014l_2225-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17145,Sdiv_ptg000001l_0288-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17146,Sdiv_ptg000014l_2227-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17147,Sdiv_ptg000014l_2228-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17148,Sdiv_ptg000014l_2230-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17149,Sdiv_ptg000014l_2232-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17150,Sdiv_ptg000014l_2241-R,Sdiv_ptg000014l_2240-R,3,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE
17151,Sdiv_ptg000014l_2244-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17152,Sdiv_ptg000014l_2246-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17153,Sdiv_ptg000014l_2250-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17154,Sdiv_ptg000014l_2255-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17155,Sdiv_ptg000014l_2268-R,NA,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17156,Sdiv_ptg000014l_2270-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17157,Sdiv_ptg000014l_2276-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17158,Sdiv_ptg000014l_2278-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17159,Sdiv_ptg000014l_2279-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17160,Sdiv_ptg000014l_2282-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17161,Sdiv_ptg000014l_2283-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17162,Sdiv_ptg000014l_2284-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17163,Sdiv_ptg000014l_2288-R,Sdiv_ptg000014l_2285-R,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17164,Sdiv_ptg000014l_2297-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17165,Sdiv_ptg000014l_2304-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17166,Sdiv_ptg000002l_0569-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17167,Sdiv_ptg000014l_2306-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17168,Sdiv_ptg000014l_2308-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17169,Sdiv_ptg000014l_2317-R,Sdiv_ptg000003l_0878-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
17170,Sdiv_ptg000014l_2318-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17171,Sdiv_ptg000014l_2320-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17172,Sdiv_ptg000014l_2321-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17173,Sdiv_ptg000014l_2326-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17174,Sdiv_ptg000002l_0572-R,NA,2,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE
17175,Sdiv_ptg000014l_2345-R,NA,0,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17176,Sdiv_ptg000002l_0573-R,NA,1,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
17177,Sdiv_ptg000014l_2351-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17178,Sdiv_ptg000014l_2353-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
17179,Sdiv_ptg000014l_2355-R,NA,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE
